cmp_id,cmp_name,gst_num,gst_file,address,city,state,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,sap_row_num,gst_type,tan_num
3728,"Fluidyne Control Systems Pvt. Ltd.","No GST Number",NULL,"S. No. 79/2,Plot No.12, ",Pune,505,Maharashtra,IN,"411 023","Phone: 020-25290504, 25290870 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3729,"Labindia Analytical Instruments Pvt. Ltd. ",27AABCL7716N1Z2,NULL,"201, Nand Chambers,  LBS Marg, Panchpakhadi, ",Thane,505,Maharashtra,IN,400602,"9820636872 / 022-25986104",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3730,"General Industrial Controls Pvt. Ltd.","No GST Number",NULL,"T-107, M.I.D.C., Bhosari ","Pune ",505,Maharashtra,IN,411026,"(0)20 3068 0003 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3731,"Kavita Engineering Co.",24CYHPK8611E1ZK,NULL,"Shop No 210,1st Floor  Anuradha Shopping Center,",Ahmedabad,496,Gujarat,IN,380001,9737851899,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3732,"Ruchak Enterprise",24ACSPS6286N1ZI,NULL,"Jayesh Shah(Proprietor) No. 411, Sudarshan Complex, ,",Ahmedabad,496,Gujarat,IN,380009,"9825034887,9227153072/ 79-66610013/ 79-26464844",24073901716C,NULL,24073901716V,NULL,NULL,NULL,"0,1",NULL,NULL
3733,"Magnum Aviation Pvt. Ltd. ","No GST Number",NULL,"68 AC,Noida Special Economic Zone, Phase-II,-",Noida,517,"Uttar Pradesh",IN,"201 305","+91 120 4720500    +91 - 9910111570",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3734,"Vijay Traders",27AACFV2239C1ZG,NULL,"No. 75, Ground Floor,",Mumbai,505,Maharashtra,IN,400003,"022-23412075 / 9892356116 / 9322233590",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3735,"Aakar Scientific Pvt. Ltd.",24AABCA5384K1ZL,NULL,"443,GIDC Estate, Makarpura ",Vadodara,496,Gujarat,IN,"390010,",0265-2633459/2649167,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3736,"Souvenier Chemicals",27ALIPS8610F1ZW,NULL,"Office No-16, 89 Peerbhai Building ",Mumbai,505,Maharashtra,IN,400002,"98203 24403",27540330033,NULL,27540330033,NULL,NULL,NULL,"0,1",NULL,NULL
3737,"Perfect Techno Solution",24ALTPS4785L1Z2,NULL,"2-1, 1st Floor, Prasiddhi Complex, Saraspur Mill Compound, Near Preet Petrol Pump Saraspur,","Ahmedabad ",496,Gujarat,IN,380018,9824098384/9429129068/79-22925511,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3738,"D' Mak Energia","No GST Number",NULL,"B-73, GIDC Electronics Zone, Sector 25, C-209, Swagat Rainforest III KH Road",Ahmedabad,496,Gujarat,IN,382024,"9426828423/ 7096015305",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3739,"Manoj Industries",27CURPS8928L1ZD,NULL,"D-17/5, Sahyadri CHS, ","Navi Mumbai",505,Maharashtra,IN,"400 705",9820119880,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3740,"Ganesh Moldss",33ABUPV9852E1ZX,NULL,"NO;10/7-VIVEKANANTHAR STREET",CHENNAI,515,"Tamil Nadu",IN,600032,9841402332,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3741,"Ametek Instruments India Pvt. Ltd.","No GST Number",NULL,"601, Raaj Chambers |  Old Nagardas Road,  Andheri East ","  Mumbai",505,Maharashtra,IN,"400 069","Direct +91 61968230  |  Mobile +91 9004479206 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3742,"Shreeji Trading Co.","No GST Number",NULL,"No. 1822-1, Muktajivan Chamber, Inside Pada Pole Gandhi Road,",Ahmedabad,496,Gujarat,IN,380001,9898095963,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3747,"Nagman Instruments and Electronics Pvt. Ltd.",33AAACN8390D1ZL,NULL,"Nagman Complex, 27th KM Stone,  Chennai Bangalore National Highway, Nazarathpet Via, Chembarambakkam","Chennai ",515,"Tamil Nadu",IN,"600 123","44 66777024/ 66777020 / 66777021/ 66777023 / 66777004 / 66777005/ 095510974",53747,NULL,33411661864,NULL,AACN8390DXM001,NULL,"0,1",NULL,NULL
3755,"Ul Group Of Comapnies",27AAACU2163R1ZV,NULL,"Nirman Classic, III Floor, S. No. 36, Katraj - Kondhwa Road, Pune - 411046",Pune,505,Maharashtra,IN,411046," +91 20 2696 0000",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3756,"Lumel S.A.","No GST Number",NULL,"A-54, MIDC Area,  Marol, Andheri East,",Marol,505,Maharashtra,IN,400093,"+91 22 66 42 06 95",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3757,"Ebm-Papst India Pvt. Ltd.",33AAACE2136L1ZX,NULL,"26, G.N.T.Road, Erukkencherry, Chennai - 600 118, India",Chennai,515,"Tamil Nadu",IN,600118,+91-44-26720103,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3758,"HandH Components Gmbh","No GST Number",NULL,"Ammerseestr. 61a  82061 Neuried  Germany",Ammerseestr,505,Maharashtra,IN,82061,"+49 89 244 10040",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3759,"Akira Engineers Pvt. Ltd.","No GST Number",NULL,"A 06, Khodiyar Estate, Inside Sakriba Estate Beside Techno Enterprise, Phase IV, GIDC, Vatva","Ahmedabad ",496,Gujarat,IN,382445,"+91-701-6279461 +91-9998283968  +91-9909999911",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3760,"Hawe Hydraulics Pvt. Ltd. ",29AAACH9276Q1ZM,NULL,"No.68, Industrial Suburb 2nd Stage, Yeshwanthpur,",Begaluru,501,Karnataka,IN,560022,"080 4195 2000",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3761,"A. J. Mill Store Agency Pvt. Ltd.","No GST Number",NULL,"Ganiyari Road, Ward No. 41 PO Waidhan  Singrauli 486886","Madhya Pradesh",504,"Madhya Pradesh",IN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3762,"Hitech Automation and Services",23AJQPL0028E1ZL,NULL,"Office No. 9, Ma Aan Purna Parisar, Acharya Narendra Dev Nagar, Old Subhash Nagar, Govindpura,","Bhopal ",504,"Madhya Pradesh",IN,462023," +91-755-4222132  /   +91-8962603148
  +91-8109365681",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3763,"Malu Electrodes Pvt. Ltd.",27AABCM2306H1ZU,NULL,"111, Ramkrishna Appt, Chaproo Nagar square, Nagpur",Nagpur,505,Maharashtra,IN,440008,"91-712-2730399, 2734895.",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3764,"Adarsh Enterprises","No GST Number",NULL,"Flat No. A-2/33, Atur Nagar Next To Euro School, Undri,",Pune,505,Maharashtra,IN,411060,"9730438352 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3765,"Industrial House","No GST Number",NULL,"Shop No. 11, First Floor, Goodluck Apartment Srinath Ki Talaiya Jabalpur 482002",Jabalpur,517,"Uttar Pradesh",IN,NULL," 0761-2411595",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3766,"M.P. Jain and Co.","No GST Number",NULL,"No. 205, Godiji Chawl,, Kika Street Gulalwadi, ",Mumbai,505,Maharashtra,IN,400002," 22 23465538, 23460403 /  +91 9892361730",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3767,"Gautam Infrastructure and Construction Equipments Pvt. Ltd. ","No GST Number",NULL,"201/202, Building No 1, Millenium Business Park, Mahape,","Navi Mumba",505,Maharashtra,IN,400710,"22-4183-6373: /  +91-9167252446",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3768,"Phytec Embedded Pvt. Ltd.",29AAHCP0986G1Z1,NULL,"#438, 1st Floor, 18th main, Oppt. BMTC Bus Depot, ",Bangalore,501,Karnataka,IN,"560095  ","80-4086 7048",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3769,"Sonex Trading Co.",24AUSPK8580F1Z5,NULL,"No. 4, Saurashtra Estate, Near Lalji Mulji Transport, Opposite Sukh Sagar Hotel Sarkhej-Gandhinagar Highway, Sarkhej,"," Ahmedabad",496,Gujarat,IN,380055,9913830456,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3770,"Volga Agency",24AAWPB4027G1ZV,NULL,"2-6 Pratibha Complex-I, Opp. Gandhigram Railway Station, Off-Ashram Road,",Ahmedabad,496,Gujarat,IN,380009,"(+91)79-26585061, 26585062,",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3771,"Boulton Trading Corporation",24AAAFB3134G1Z4,NULL,"A-5, Vasupujya Chambers, Near Income Tax Circle, Ashram Road, ",Ahmedabad,496,Gujarat,IN,"380 014",8000793001,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3772,"Boss Chairs",27AAGPS6686J1ZW,NULL,"257, Engineer Building Next to Parsi dairy , Pricess street ",Mumbai,505,Maharashtra,IN,400002,022-22058140,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3773,"Global Instruments","No GST Number",NULL,"1690,1st Floor Sunder Bhawan Building, Gali Jog Dhian  Bhagirath Palace, Chandni Chowk, Delhi-110006",NULL,494,Delhi,IN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3774,"Sunpro Instruments (India) Pvt. Ltd.",27AAJCS0014L1ZE,NULL,"B-7/9, Kumar Ashiyana, Panmala, Sinhagad Road, ","Pune ",505,Maharashtra,IN,411030,"(020) 24321242 / 24320302 ",27240393248C,NULL,27240393248V,NULL,NIL,NULL,"0,1",NULL,NULL
3775,"Industeel France","No GST Number",NULL,"Site -  Le Creusot , 56 Rue Clemenceau","Le Creusot",253,Saône-et-Loire,FR,71200,3271441759,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3776,"Vdm Metals International Gmbh","No GST Number",NULL,"PO Box 18 20,",Werdohl,873,Altenkirchen,DE,D-58778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3777,"West Coast Polychem Pvt. Ltd. ",27AAACW0529R1ZV,NULL,"15C Commerce Centre, third floor 78 Tardeo Road, ",Mumbai,505,Maharashtra,IN,"400 034"," 23523471, 23513754",27670276660C,NULL,27670276660V,NULL,AAACW0529REI008,NULL,"0,1",NULL,NULL
3778,"Tradelinks Marketing Services",27AAAFT8214F1ZB,NULL,"Flat No - Parde No - 6, A/P - Bhugaon, Tal - Mulshi","Pune ",505,Maharashtra,IN,412115,"020-24251304. 9922958951/52",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3779,"Sat Color Care",24ADAFS6661C1ZB,NULL," S-17, 2nd Floor, Satyam Plaza, Opposite Dynasty Restaurant Nikol-Naroda Road, "," Ahmedabad",496,Gujarat,IN,382350,9909415880,NULL,NULL,24075111482,NULL,NULL,NULL,"0,1",NULL,NULL
3780,"Cooling Systems (I) Pvt. Ltd.","No GST Number",NULL,"Plot No1,  Parijat Society, Bibwewadi Road, ",Pune,505,Maharashtra,IN,"411 037","020 –66015693, 98225 31708",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3781,"Kudamm Corporation",07AAAFK3557G1ZG,NULL," Y-25, Okhla Industrial Area, Opposite Okhla Metro Station, Phase- II, ","New Delhi",494,Delhi,IN,110020,"011- 40691111, 41011111, – 9811995005",LC/89/134900/0389,NULL,'07290134900,NULL,AAAFK3557GXD002,NULL,"0,1",NULL,NULL
3783,"Flowtech Measuring Instruments Pvt. Ltd. ",24AABCF8314J1ZQ,NULL,"900/2/B, G.I.D.C., Makarpura,  Vadodara - 390 010,",Vadodara,496,Gujarat,IN,390010,08469769988,NULL,NULL,24191604584,NULL,NULL,NULL,"0,1",NULL,NULL
3784,Schwegler,"No GST Number",NULL,"Robert-Bosch-Straße 7, 89269 Vöhringen,"," Vöhringen,",80,Baden-Württemberg,DE,89269,+497306/9608-15,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3785,"Replete Industries",24APXPP7839L1ZS,NULL,"F-139, Square One, 1, Radhanpur Road, Panchot, Mehsana - 384205",Mehsana,496,Gujarat,IN,384205,"+91 9033365767",NULL,NULL,24040709044,NULL,NULL,NULL,"0,1",NULL,NULL
3786,"Sparc Infotech Pvt. Ltd. ",07AACCS0493C1ZN,NULL," I-92B, 1st floor,  Lajpat Nagar-II, ","New Delh",494,Delhi,IN,110024,011-46018285,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3787,"Saibaba Electricals",24AKPPB3672C1ZG,NULL,"C/G-6, Parsi Panchayat Complex,Jashodanagar  S.T Stand",Ahmedabad,496,Gujarat,IN,382450,9228116896,NULL,NULL,24073807398V,NULL,NULL,NULL,"0,1",1,NULL
3788,"K.K.WELDING LTD.","No GST Number",NULL,"128,Narayan Dhuru Street,Micro House,Ground Floor,Mumbai-400 003.",NULL,505,Maharashtra,IN,NULL,"022-23401060 / 022-23433036.
",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3789,"shree radhey govind industries","No GST Number",NULL,"209,GALAXY PLAZA ,CENTRAL SPINE VIDHYADHAR NAGAR JAIPUR (RAJASTHAN) PIN CODE-302023",Jaipur,513,Rajasthan,IN,NULL,"0141-2335758 9413341308 9782695827",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3790,"Elite Technology","No GST Number",NULL,"Kolhapur road, Sangli-416416(Maharashtra)",NULL,505,Maharashtra,IN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3791,"Paras Stationery","No GST Number",NULL,"11,B Vertex Vikas, M,V Road, Near Railway Station Andheri East",Mumbai,505,Maharashtra,IN,400069,"026841206 - 026836004",27830110120C,NULL,27830110120V,NULL,NULL,NULL,"0,1",NULL,NULL
3792,"PRINCE STATIONERY","No GST Number",NULL,"137A, Abdul Rehman Street,",MUMBAI,505,Maharashtra,IN,"400 003.","67495026 / 99 6928 0612 / 96 9912 9912  / 9930338899",27801237034C,NULL,27801237034V,NULL,NULL,NULL,"0,1",NULL,NULL
3793,"VISHAL PNEUMATIC COMPANY","No GST Number",NULL,"B/202, Jai Shri Gajanan CHS, V. S. Marg, Chandansar,","Virar ",505,Maharashtra,IN,401305,8830885771,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3794,"Inflow Technologies Pvt. Ltd.",27AAACW8310Q1ZU,NULL," 501, 5th Floor, Pressman House, Next to IBIS Hotel, Opp. Orchid, Nehru Road, Vile Parle (East)","Mumbai ",505,Maharashtra,IN,400099,"+91 9167163798",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3795,"M/S. AURO PUMPS PVT. LTD.","No GST Number",NULL,"Regd. Office & Works : Plot Nos. 104/5 & 6, GIDC",Bharuch,496,Gujarat,IN,392220,"Mob : 9228007765, 9227227768
Ph : (02642) 277665",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3796,"AURO PUMPS PVT. LTD.","No GST Number",NULL,"Plot Nos. 104/5 & 6, GIDC Palej",Bharuch,496,Gujarat,IN,"392 220","02642) 277665 / 9228007765, 9227227768",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3797,"DewDry Industries ",27AGIPM6075H1Z2,NULL,"C-13, 103, Sector- 9,Gharonda Ghansoli,","Navi Mumbai",505,Maharashtra,IN,400701,9833099265,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3798,"CONTROLS INDIA PVT LTD","No GST Number",NULL,"3rd floor Nandkutir Bldg., B/h Doctor House,",Ahmedabad,496,Gujarat,IN,380006,"(079) 2644 1242,
2644 0748",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3811,"Alkali Chemicals Private Limited","No GST Number",NULL,"Gate No.44,Midc  Road,Savali,Opp. Latthe PolytechnicCollege.",Sangli,505,Maharashtra,IN,416410,9552551525,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3812,"K K FILTER SYSTEMS",24AMOPP7397K1Z4,NULL,"46 mahadev estate,part-4,ctm ramol road,ctm",ahmedabad,496,Gujarat,IN,382449,09428498045,24574101087,NULL,24074101087,NULL,NULL,NULL,"0,1",NULL,NULL
3813,"Indmech Industrial Corporation","No GST Number",NULL,"Block No. 135/3, Bileshwarpura, P. O. Chhatral,Ta. Kalol",NULL,496,Gujarat,IN,382729,9823290517,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3814,"Aeroservices Ltd.","No GST Number",NULL,"5 Butts Court, ",Leeds,605,England,GB,"LS1 5JS","+44 (0) 113 234 3130",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3815,"Ample Technologies Pvt Ltd","No GST Number",NULL,"Level 9 Spaze i-Tech Park A1 Tower Sector -49 Sohna Road","Gurgaon ",497,Haryana,IN,122018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3816,"Sree Dhanam Automation PVT. LTD.",33AARCS1474J1ZZ,NULL," KERNITE KIP Apartment, Flat No.: 1A, Door No:1, First Floor, 'V' Block, 6th Main Road, Anna Nagar, ","Chennai ",515,"Tamil Nadu",IN,600040,"044-43575671, 044-43572644, 7299082229",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3817,"Aimtech Solutions",27AXOPG7198L1ZK,NULL,"59, Panchvati Plaza, Sector-5, Ghansoli,","Navi Mumbai",505,Maharashtra,IN,"400 701","+91 8879685709/
+91 7506277830",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3818,"Paarth Kable Connect Private Limited","No GST Number",NULL,"5, Kamla Niwas, 2nd Proctor Road  Opp. Grant Road East Bridge, Off. Lamington Road ",Mumbai,505,Maharashtra,IN,400007,983306861,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3822,"Refrigeration Warehousing & Trading Co.",29AIOPS4199J1Z7,NULL,"""Pragati House"" 1st Main, 3rd Cross, Bommasandra Industrial Estate, 1st Stage,","Bangalore ",501,Karnataka,IN,560099,"080-27834996 / 997 / 27831158.",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3823,"Palfinger Cranes India Pvt. Ltd.","No GST Number",NULL,"15th Floor, Opp. Vashi RTO,, Sector 19C Vashi,,  ","Navi Mumbai,",505,Maharashtra,IN,400705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3824,"Sarasvati Barcode & Peripherals","No GST Number",NULL,"#249/10, Hans Enclave, Near Rajiv Chowk,",Gurgaon,497,Haryana,IN,122001,9811613820,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3825,"Atlas Enterprise","No GST Number",NULL,"756,Verai Padani Pole, Khadiya Char Rasta, Gandhiroad",Ahmedabad,496,Gujarat,IN,380001,9408000508,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3830,"Adeshwar Marketing",27AAZFA8969K1Z8,NULL,"Shop No.13,Ground Floor,Sumit Samarth Arcade,Tatya Top Nagar, Near Jain, Mandir & Rajasthan Hall,Goregaon West,",Mumbai,505,Maharashtra,IN,400104,"02522-662850 / 9930993039/8080684845/9820605160",27631069366C,NULL,27631069366V,NULL,NULL,NULL,"0,1",NULL,NULL
3831,"B&R Industrial Automation Pvt. Ltd",27AAACB6954B1ZW,NULL," 8, Tara Heights, Mumbai-Pune Road | Wakdewadi |  ",Pune,505,Maharashtra,IN,"411 003",8806667598," 27050008020C",NULL," 27050008020V",NULL,NULL,NULL,"0,1",NULL,NULL
3832,"SINTEX INDUSTRIS lIMITES","No GST Number",NULL,"903/904 SHILP BUILD",Ahmedabad,496,Gujarat,IN,380009,9712903217,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3833,"Airvac Blowers Private Limited","No GST Number",NULL,"Plot No 14/19, Nangli Sakrawati Industrial Area, ","New Delhi - ",494,Delhi,IN,110043,011-65171800,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3834,"Taizhou Fhis Electronic Co., Ltd.","No GST Number",NULL,"Yuhuan Taizhou, Zhejiang China",NULL,505,Maharashtra,IN,NULL," +86 13736677307",NULL,NULL,"91331021 MA28G5MD56",NULL,NULL,NULL,"0,1",NULL,NULL
3835,"Perceivestar India Pvt Ltd","No GST Number",NULL,"Kuber Laxmi plot no 108, sec 16A,",Mumbai,505,Maharashtra,IN,400706,9167578769,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3836,"NAVNEET DEALERS PVT. LTD.",27AADCN7797D1Z2,NULL,"R.No.4,Gr.Floor,6/8 Vithoba Lane,Vithal Wadi , Kalbadevi  Road",Mumba,505,Maharashtra,IN,400002,no-22401037/22401016/40066969/40026969,27090869164C,NULL,27090869164V,NULL,NULL,NULL,"0,1",NULL,NULL
3837,"SHRUTI MECHATRONICS",33AHRPR6143F1Z4,NULL,"# 6/829, Oppanakara street ","Coimbatore ",515,"Tamil Nadu",IN,"641001 ","90033-42559 / 0-99525-33760 / 0422-4358878",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3838,"SHAKTHI ELECTRICALS",36ABLFS3815K1ZS,NULL,"7-2-202, GHASMANDI ROAD","SECUNDERABAD ",870,Telangana,IN,500003,"040  27705009",36842723991,NULL,36842723991,NULL,NULL,NULL,"0,1",NULL,NULL
3839,"Compete tools pvt. ltd.",27AABCC1097M1ZF,NULL,"01, Shreeji Ashish, Swami Narayan Nagar, Behind State Bank of Hyderabad, Khopat, Thane (W)",Thane,505,Maharashtra,IN,400601,"022-2534 33 88 / 2534 62 03 / 2537 38 55 / 2537 77",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3840,"Engineering Computer Systems","No GST Number",NULL,"1149 N. Geyer Rd. Kirkwood, MO 63122.",NULL,36,Missouri,US,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3841,"Werner Finley Pvt. Ltd",29AAACW1842P1ZT,NULL,"A-105, 3rd Main, 2nd Stage,  Peenya Industrial Area","Bangalore ",501,Karnataka,IN,560058,080-23289889/41512816,29350089205C,NULL,29350089205V,NULL,AAACW1842PEM002,NULL,"0,1",NULL,NULL
3842,"Endee Engineers Pvt Ltd","No GST Number",NULL,"D-122 ANSA Industrial Estate Saki Vihar Road, Sakinaka Andheri (E)",Mumbai,505,Maharashtra,IN,400072,8097006339,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3843,"LIBRATHERM INSTRUMENTS PVT LTD ",27AABCL1732A1Z5,NULL,"401-403, Diamond Industrial Estate,","Mumbai ",505,Maharashtra,IN,"400068 ",022-42555341,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3844,"Dev Electronics",27AACPD8186E1ZR,NULL,"A One Building, 3 / 5 / 7, Off Lamington Road, Proctor Road, Grant Road (East),","Mumbai ",505,Maharashtra,IN,400007,"+91 22 2380 0286 / +91 22 6743 8074 / +91 22 6634 8154+91 22 6743 8351",27670044248C,NULL,27670044248V,NULL,NULL,NULL,"0,1",NULL,NULL
3845,"Precious Instruments",27AAQPB9921M1Z5,NULL,"214, Godavari, Laxmi Industrial Complex, Pokhran Road No.-01, Vartak Nagar,",Thane,505,Maharashtra,IN,400606,"09320922544 ",27480278268C,NULL,27480278268V,NULL,NULL,NULL,"0,1",NULL,NULL
3846,"Mahalaxmi Furniture","No GST Number",NULL,"Furniture	Shop no 4, Bhavani Service Industries,Jain Mandir Road, I.I.T Market, Powai,","Mumbai ",505,Maharashtra,IN,400076,"022-25790336 / 9867875169
",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3847,"Kampanwala Industries",24ACRPM1681Q1ZU,NULL,"30, Uttar Gujarat, Audhogik Vasahat, B/H Fruit Market, Naroda Road",Ahmedabad,496,Gujarat,IN,380025,+91-94260-32800,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3848,"Panacea Incorporation","No GST Number",NULL,"C/10, Rajshree Enclave, Opp Tulip Citadel, Shreyash Tekra, Ambavadi",Ahmedabad,496,Gujarat,IN,380015,079-40393777,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3849,"Suny Engineering ","No GST Number",NULL,"02,Aneri complex  Nr. Vaibhav Laxmi temple  Goyal intercity road Drive-in road Thaltej, ",Ahmedabad,496,Gujarat,IN,380059,9375067707,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3850,"Air Flow Control",36ABVPS4122M1ZZ,NULL,"Shop No:21, Maitri Arcade, M.G.Road,",Secunderabad,870,Telangana,IN,500003,"40-66381214, 1221, 40024448",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3851,"Unisource Automation Pvt. Ltd.",27AAACU8110G1ZJ,NULL,"35,Morya Industrial Complex MIDC, Bhosari ","Pune ",505,Maharashtra,IN,"411 026",9673336372/9890736556,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3852,"C. Abhaykumar and Co.",27AABFC7908E1ZM,NULL,"Office No. 117/118, 1st Floor, Hindustan Kohinoor Industrial Complex, L.B.S. Marg, Vikhroli West","Mumbai ",505,Maharashtra,IN,400083,"022-25794787 / 40764700/701(Board), 40764715(Direct)",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3853,"DS Dwarkanath","No GST Number",NULL,"2nd Floor, Sudheer Tapani Towers, 3-6-271, Himayath Nagar, Hyderabad -  INDIA",NULL,486,"Andhra Pradesh",IN,500029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3854,"SIVENARA ENGINEERS,",29ABRPN9623J1ZT,NULL,"# 77, 6th Cross, Further Extension, ","Bangalore  ",501,Karnataka,IN,"560 086","80 23190323 / 23190163",NULL,NULL,29960075047,NULL,NULL,NULL,"0,1",NULL,NULL
3855,"SMC Instuments",27AABPP3276A1ZZ,NULL,"Plot No. B/24, Shiv Darshan 1, SVP Road, Oppsite,",Mumbai,505,Maharashtra,IN,400067,"9892169568 /8291400140",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3856,"Kaizen Industries",24AKXPV0186D1ZR,NULL,"7/B, Prerna Park, Punit Road, Nr. Sarswati high school, Maninagar, ",Ahmedabad,496,Gujarat,IN,380008,08866419009,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
3857,"Space Communications And Electronics","No GST Number",NULL,"4-5, 1st Floor, Krishna Complex,  Sardar Bhavan Lane, Raopura,  VADODARA - , ",VADODARA,496,Gujarat,IN,"390 001",9924421911,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
