idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
4666,1461,"K. M. Enterprise","No GST Number",NULL," Prahlad ind.. Area Plot No. 1011 Navagam",Rajkot,496,Gujarat,IN,360320,8200362671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4684,1462,"Swati Safesecure Equipments Pvt. Ltd. ",27AANCS3239D1ZA,NULL,"806, Krushal Commercial Complex, G.M.Road, Chembur West",Mumbai,505,Maharashtra,IN,400089,8655831150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4696,1463,"A Plus Components Pvt. Ltd.",09AAACA1588L1ZE,NULL,"2D/1A Udyog Kendra II Gr. Noida",Noida,517,"Uttar Pradesh",IN,201301,9711404955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4697,1464,"Thermo Fisher Scientific India Pvt. Ltd.",27AABCT3207A1ZZ,NULL,"Delphi ""C"" Wing, 3rd Floor, Hiranandani Business Park",Mumbai,505,Maharashtra,IN,400076,"022 6680 300",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4705,1465,"Brilliant Etoile Pvt. Ltd.","No GST Number",NULL,"11th Floor, One Horizon Center,  Golf Course Road",Gurgaon,497,Haryana,IN,122002,7838587699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4710,1466,"SpringHouse Coworking Pvt. Ltd.","No GST Number",NULL,"1003, DLF City Phase 4",Gurgoan,497,Haryana,IN,122009,8447958601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4711,998,"Godrej and Boyce Manufacturing Co. Ltd.",27AAACG1395D1ZU,NULL,"Sai Dhara Shed H, Sai Dhara Complex Kukse Village, Mumbai Nasik High Way",Thane,505,Maharashtra,IN,421302,91-22-679656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
4714,530,"Bharti Airtel Ltd.",09AAACB2894G1ZL,NULL,"TCG- 7/7, Vibhuti Khand, Gomti Nagar",Lucknow,517,"Uttar Pradesh",IN,226010,9866011508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30,31",NULL,NULL,"30,31"
4715,1467,"GSH Facilities Management Services Pvt. Ltd.",33AAFCG9246G1ZK,NULL,"14,Thiru-Vi-Ka-3rd Street, Off Radhakrishnan Salai,Mylapore",Chennai,515,"Tamil Nadu",IN,600004,9789079766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4722,496,"Pragati Power Corporation Ltd.",07AACCP8035F1ZI,NULL,"C&M Deptt, 220 K.V S/Stn Building, Pragati Power Station, IP. Estate, Ring Road","New Delhi",494,Delhi,IN,110002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
4733,1468,"Aarvi precision tooling and trading co.",08CYMPS6961A1Z0,NULL,"J905-D, phase 3, Riico industrial area,Bhiwadi",Alwar,513,Rajasthan,IN,301019,8058044644,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4734,580,"GE T and D India Ltd.",33AAACG4901D1ZB,NULL,"142, Vandalur - Walajabhad Road, Salamangalam Village",Padappai,515,"Tamil Nadu",IN,601301,044-49680000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
4740,812,"Shelf Drilling Trident XII Ltd.","No GST Number",NULL,"4th Floor, Chemtex House, Main Street, Hiranandani Gardens, Powai","Mumbai ",505,Maharashtra,IN,400076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4741,1469,"Ipex Industrial Products Exports GMBH","No GST Number",NULL," Otto-Volger-Straße 15","Sulzbach ",86,Hessen,DE,"65843 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4742,1470,"Parker Hannifin India Pvt. Ltd.","No GST Number",NULL,"Plot No.EL-26, TTC Industrial Area, MIDC, Mahape","Navi Mumbai",505,Maharashtra,IN,400709,9167236533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4758,785,"Siemens Ltd.","No GST Number",NULL,"PD LD TD MF-IN THA TM LOG Thane Belapur Road, WMOT","Thane ",505,Maharashtra,IN,400601,9819425280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"18,19",NULL,NULL,"18,19"
4759,1472,"GWS Engineers and Fabricators Pvt. Ltd.","No GST Number",NULL,"Office:- A-512, TTC Indl Area, Mahape MIDC","Navi Mumbai",505,Maharashtra,IN,400710,"8828180229 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4760,1473,"Lumitronic Industries B.V.","No GST Number",NULL,"Delftech Park, Elektronicaweg 17,",Delft,1483,,NL,"2628 X",+31-15275550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4762,530,"Bharti Airtel Ltd.",04AAACB2894G1ZV,NULL,"Seat 1261  C-21 , Rajiv Gandhi IT Park,  Kishangarh","Chandigarh ",490,Chandigarh,IN,160101,+91987808224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"32,33",NULL,NULL,"32,33"
4763,530,"Bharti Airtel Ltd.",07AAACB2894G1ZP,NULL,"224, Okhla Industrial Estate,Phase-III,New Delhi South West Delhi",Delhi,494,Delhi,IN,110070,7042000247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"34,35",NULL,NULL,"34,35"
4764,530,"Bharti Airtel Ltd.",07AAACB2894G1ZP,NULL,"Airtel store, 3622, Ground Floor, Netaji Subhash Marg, near Golcha cinema, Daryaganj",Delhi,494,Delhi,IN,110002,7042000247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"36,37",NULL,NULL,"36,37"
4775,1474,"Dlecta Foods Pvt. Ltd.",27AAACC2407L1ZU,NULL,"36, Rajnigandha Shopping Centre, First Floor, Gokuldham, Goregaon East",Mumbai,505,Maharashtra,IN,400063,"+91 22 42313",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4776,223,"Reliance Gas Pipelines Ltd.",27AAACR1880L1Z4,NULL,"C/O Reliance Compressor Station-08, Kalyan Murbad Road, Vaholi, Kalyan",Thane,505,Maharashtra,IN,421301,09967719436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10,11",NULL,NULL,"10,11"
4777,223,"Reliance Gas Pipelines Ltd.","No GST Number",NULL,"Maker Chamber IV, 9th Floor, J.L.B Marg, Nariman Point",Mumbai,505,Maharashtra,IN,400021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12,13",NULL,NULL,"12,13"
4778,1387,"Avon Facility Management Services (A Division of Quess Corp Limited)",27AABCI7601M1ZF,NULL,"SBI Cards - 3rd Floor, Silver Utopia, Guru Hargovindji Road, Andheri East",Mumbai,505,Maharashtra,IN,400059,9930940197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
4779,40,"Aravon Services Pvt. Ltd. (Formerly known as Aramark India Pvt. Ltd.)","No GST Number",NULL,"C/O Bgppl Guest House Near Kalamandir, Bilt Ballarpur, P.O. Ballarpur Paper Mill",Ballarpur,505,Maharashtra,IN,442901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
4780,102,"DHL Supply Chain India Pvt. Ltd.",10AAECD6334M1ZS,NULL,"Survey Plot No.32 Khata No. 06, Thana No.15, Mauja - Jakariapur, Tauji No.59, Village - Jakariapur, under ploice station - Ram krishna Nagar, P.O. Bari Pahari, Near Patna Gaya Road","Patna ",489,Bihar,IN,800007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
4789,551,"Oerlikon India","No GST Number",NULL,"Plot No.14, Udyog Kendra","Greater Noida",517,"Uttar Pradesh",IN,201304,-,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
4794,530,"Bharti Airtel Ltd.",27AAACB2894G1ZN,NULL,"Airtel Store, Shop no G-1, Gulshan plaza, Badnera Road Rajapeth,Near Bhartiya Mahavidyalaya","Amravati ",505,Maharashtra,IN,444605,9665049072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"38,39",NULL,NULL,"38,39"
4803,1475,"Amaze Tech Solutions","No GST Number",NULL,"No.90, 14th Cross, 15th Main,  JP Nagar II Phase",Bangalore,501,Karnataka,IN,560078,9880425123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4804,1476,"MKP Engineers India Pvt. Ltd.",27AAFCS3069R1ZL,NULL,"A-791\1, TTC Industrial Area, Village Khairne","Navi Mumbai",505,Maharashtra,IN,400710,"022 41534100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4817,1477,"Safe-Tronocs Automation Pvt. Ltd.","No GST Number",NULL,"Unit No. Off Synthofine Estate,, A-10, Aarey Rd, Jay Prakash Nagar, Goregaon East",Mumbai,505,Maharashtra,IN,400063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4818,473,"Asahi India Glass Ltd.","No GST Number",NULL,"MG Road, Tower B, Global Business Park  8th Floor","Gurgaon ",497,Haryana,IN,122002,9818796668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
4819,1479,"Super Star Services",27ACQPS5338B1ZC,NULL,"Bldg # 17, Flat # 19, Anand Park Housing Society, Off Shankar Seth Road",Pune,505,Maharashtra,IN,411037,919422010490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4820,530,"Bharti Airtel Ltd.",33AAACB2894G1ZU,NULL,"No.101, Oceanic Tower, Santhome high road, Santhome","Chennai ",515,"Tamil Nadu",IN,600028,9952063209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"40,41",NULL,NULL,"40,41"
4821,1480,"Jams Tradelinks","No GST Number",NULL,"31,Green Park, St.-2, Sirhind Road",Patiala,512,Punjab,IN,147001,918725984571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4822,1481,"MSR India Ltd.","No GST Number",NULL,"Unit No. 301, 3rd Floor, MSR Towers, Next to Croma, Opposite to Reebok Showroom, Road Number 36, Venkatagiri, Jubilee Hills",Hyderabad,870,Telangana,IN,500033,"8008510570	",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4824,1483,"AutoConZ Consulting Group",29AAXFA5443L1ZP,NULL,"No.14, “MALUR”,  2nd Floor S-2, 2nd Cross,  Cauvery Colony, S.T.Bed,  Koramangala",Bangalore,501,Karnataka,IN,560047,9741773343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4829,1484,"Top Run Automotive India Pvt. Ltd.","No GST Number",NULL,"Casa Grande distri Park,Satharai Village","Tiruvallur ",515,"Tamil Nadu",IN,631203,9840855775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4830,1478,"Himalaya Enterprises","No GST Number",NULL,"OM Apartment Pocket 2, 325, Pocket 1, Sector 14 Dwarka",Delhi,494,Delhi,IN,110075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4832,1485,"GHCL Ltd.",24AAACG5609C1Z5,NULL,"GHCL House, Opp. Punjabi Hall, Navrangpura","Ahmedabad ",496,Gujarat,IN,380009,9099087127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
4833,530,"Bharti Airtel Ltd.",09AAACB2894G1ZL,NULL,"UGF-8,9, Plot No.1, Gurudwara Road, J S Plaza,  Basmandi Chauraha, Naka Market","Lucknow ",517,"Uttar Pradesh",IN,226005,9866011508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42,43",NULL,NULL,"42,43"
4834,1486,"Avery Dennison India Pvt. Ltd.","No GST Number",NULL,"G-5, Ranjangaon MIDC |  Taluka: Shirur",Pune,505,Maharashtra,IN,412220,"02138 664268",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4835,1387,"Avon Facility Management Services (A Division of Quess Corp Limited)","No GST Number",NULL,"238 B, A.J.C. Bose Road, 3rd Tower, 1st Floor  Exide More",Kolkata,519,"West Bengal",IN,700020,8926247117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
4841,1487,"Pranav Construction Systems Pvt. Ltd.","No GST Number",NULL,"C-10, TTC Industrial Area, MIDC, Pawne, Koperkhairne","Navi Mumbai",505,Maharashtra,IN,400705,9820413336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4842,1488,"Gujarat Guardian Ltd.",24AAACG1622K1ZZ,NULL,"Office & Plant State Highway - 13, Village Kondh, Valia Road, Ankleshwar",Bharuch,496,Gujarat,IN,393001,"2643 275105",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4843,1489,"Alba Sales Corporation","No GST Number",NULL,"Head Off - 5, Dattaguru Apartments, 91/B, Yeshwant Nagar, Talegaon Dabhade, Tal - Maval",Pune,505,Maharashtra,IN,410507,9921099215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4856,530,"Bharti Airtel Ltd.",27AAACB2894G1ZN,NULL,"Airtel Store, Shop no 7, A24, Nakoda Corner, Kusturba HGS, Vishrantwadi",Pune,505,Maharashtra,IN,411015,9665049153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"44,45",NULL,NULL,"44,45"
4857,87,"Cummins Technologies India Pvt. Ltd.",27AABCT2018B1ZY,NULL,"Plant I, Dahanukar Colony, Off Karve Road, Near Gandhi Bhavan,  Kothrud",Pune,505,Maharashtra,IN,411038,9146060146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"18,19",1,NULL,"18,19"
4858,1491,"PNB MetLife","No GST Number",NULL,"Platinum Towers, 4th Floor, Sohna Road, Sector 47",Gurgaon,497,Haryana,IN,122002,9773715500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4859,1492,"Saptarishi Apparels LLP",24ACYFS3275M1Z8,NULL,"A-115, Samatva, Near Club O7, Off. S.P. Ring Road, Shela",Ahmedabad,496,Gujarat,IN,380058,8758758583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4860,1493,"V. V. Electrotech",24ALKCS8999M1ZT,NULL,"113, Saffron Complex, Nr.Narhari Hospital, Fatehgunj Circle","Vadodara ",496,Gujarat,IN,390002,9824669332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4861,1494,"N. R. Enterprises","No GST Number",NULL,"Flat No.1, Pooja Enclave, Lane #1, Shahu Colony, Karvenagar",Pune,505,Maharashtra,IN,411052,020-25478098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4862,1146,"Caparo Engineering India Ltd.","No GST Number",NULL,"T-1, T-2, Sipcot Industrial Estate  Phase – 2, Thirumangalam  Village – Sungubarchatiram  Sriperumbudur",Kancheepuram,515,"Tamil Nadu",IN,602106,9711087802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4863,1495,"Dgains Enterprises","No GST Number",NULL,"B48, City Apartment, Vasundhara Enclave","New Delhi",494,Delhi,IN,110096,8527706764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4864,102,"DHL Supply Chain India Pvt. Ltd.","No GST Number",NULL,"DLF Prime Tower DPT 422, 4th Floor Okhla Ph-I","New Delhi",494,Delhi,IN,110020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
4865,194,"John Energy Ltd.",18AAACJ5184F1ZJ,NULL,"GGS-1 Geleki ONGC",Shivasagar,488,Assam,IN,785696,9879097162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
4866,194,"John Energy Ltd.",18AAACJ5184F1ZJ,NULL,"GGS-5 Lakhmani ONGC",Shivasagar,488,Assam,IN,785696,9879097162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
4867,194,"John Energy Ltd.",18AAACJ5184F1ZJ,NULL,"GGS-3 GELEKI, Geleki Jungle village, Gram Panchayat:Na Tehsil- Nazira",Shivasagar,488,Assam,IN,785696,9879097162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",NULL,NULL,"8,9"
4877,1497,"Cars24 Services Pvt. Ltd.","No GST Number",NULL,"Plot no 120 , Industrial area, sector 44","Gurgaon ",497,Haryana,IN,122002,"9999288887 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4881,488,"GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005)",29AAACG4901D1Z0,NULL,"DGEPL wind Site Jainapur Village Chikodi Taluk",Belgaum,501,Karnataka,IN,591201,9049275593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"112,113",NULL,NULL,"112,113"
4882,1500,"Maheshwari Agencies",27AAOHS2419F1ZZ,NULL,"209B, 2nd Floor, Pandya Mansion, 625 J.S.S. Road, Near Kalbadevi H.P.O",Mumbai,505,Maharashtra,IN,400002,"9820149703 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4883,530,"Bharti Airtel Ltd.",27AAACB2894G1ZN,NULL,"Bell& Company’s building sir P.M road fort nr Next to Bombay store",Mumbai,505,Maharashtra,IN,400001,9892049236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"46,47",NULL,NULL,"46,47"
4884,1501,"Innovation Electronics Pvt. Ltd.","No GST Number",NULL,"Plot No. 17 , Ramtekdi Industrial Estate No. 2,Hadapsar",Pune,505,Maharashtra,IN,411013,9370274754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4885,1502,"NN Combined Engineering Agencies Pvt. Ltd.",36AABCN1042K1ZO,NULL,"First Floor, Dr.Ranji Block,  125 M.G. Road, Secunderabad",Secunderabad,870,Telangana,IN,500003,91(40)278985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4894,1504,"NADI Airtechnics Pvt. Ltd.","No GST Number",NULL,"No : 9/11, 9/12, GNT Road, Azhinjivakkam, Jeganadhpuram, Revenue Village I, Ponneri Taluk, Thiruvallur",Chennai,515,"Tamil Nadu",IN,600067,044-27984796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4895,1505,"Devang Engineering Co.","No GST Number",NULL,"15 Lalita Estate BH Nagerwell Mandir Rakhial",Ahmedabad,496,Gujarat,IN,380002,9824012351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4901,1507,"Krupa Electronics","No GST Number",NULL,"Gat No. 1251, Plot No. 18, Weikfield Industrial Eatate Sanaswadi, Nagar Road",Pune,505,Maharashtra,IN,412208,9370144824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4909,1508,"Green Planet Machines Pvt. Ltd.","No GST Number",NULL,"35, Rani Jhansi Road  Bearing Market, Motia Khan  Nr. Sadhna Channel","New Delhi",494,Delhi,IN,110055,9311134407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4910,1509,"Western India Chemicals",24AAAFW0350P1Z4,NULL,"82-A, GIDC Industrial, Area, Gundlav, Valsad",Valsad,496,Gujarat,IN,396035,"22 22823558",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4917,1510,"Toyota Kirloskar Auto Parts Pvt. Ltd.","No GST Number",NULL,"Plot No # 21, Bidadi Industrial Area, Bidadi, Ramanagara",Bangalore,501,Karnataka,IN,562109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4918,1511,"Dynamatic Aerospace","No GST Number",NULL,"#11, Dynamatic Park, Peenya, Tumkur Road",Bengaluru,501,Karnataka,IN,560058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4919,1512,"Covestro India Pvt. Ltd.",24AAACB2419H1Z6,NULL,"Plot no.3501 to 3515, 6301 to 6313 & 16 Mtr Road/B2, GIDC Industrial Estate",Ankleshwar,496,Gujarat,IN,393002,9867252646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
4920,1513,"LeeBoy India Construction Equipment Pvt. Ltd.","No GST Number",NULL,"Bommasandra Jigani Link Rd,",Bangaluru,505,Maharashtra,IN,560105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4921,1514,"Satrac Engineering Pvt. Ltd.","No GST Number",NULL,"No. 127, Sompura Industrial Area, Dabaspet 3rd Phase, Thyamagondlu",Bangalore,501,Karnataka,IN,562132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,
4922,1515,"Toyota Kirloskar Motor Pvt. Ltd.","No GST Number",NULL,"Bidadi Industrial Arearam Nagar",Bangalore,501,Karnataka,IN,560001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4923,1516,"Musashi Auto Parts India Pvt. Ltd.","No GST Number",NULL,"Devanhalli International Tech park Nagadenahalli",Bangalore,501,Karnataka,IN,561205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4924,1517,"TATA Advanced Materials Ltd.","No GST Number",NULL,"10, Jigani Industrial Area, Jigani",Bangalore,501,Karnataka,IN,560105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4925,65,"Bosch Ltd.","No GST Number",NULL,"66, New Mico Rd, Nanjappa Layout, Adugodi",Bengaluru,501,Karnataka,IN,560030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
4926,1518,"Bando India Pvt. Ltd.","No GST Number",NULL,"275/279, Narasapura Industrial Area, Kolar",Bengaluru,501,Karnataka,IN,563133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4927,1519,"Mahindra Reva Electric Vehicles Ltd.","No GST Number",NULL,"No.122 E, Jigini Link Road, Koppa, Bommasandra Industrial Area","Bangalore ",501,Karnataka,IN,560099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4928,1520,"TVS Motor Co. Ltd.","No GST Number",NULL,"Harita, Krishnagiri",Hosur,515,"Tamil Nadu",IN,635109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4980,608,"Bulkmro Online Orders",29AAETM8695B1Z4,NULL,"Research Scholar, Department of Pharmacology, M.C.O.P.S.,Manipal University, Manipal",NULL,501,Karnataka,IN,576104,9740420678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,
4981,175,"Indian Oil Corporation Ltd.","No GST Number",NULL,"IndianOil Bhavan, 1, Aurobindo Marg, Yusuf Sarai","New Delhi",494,Delhi,IN,110016,"011 2651 808",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"72,73",NULL,NULL,"72,73"
4987,530,"Bharti Airtel Ltd.",29AAACB2894G1ZJ,NULL,"Ground Floor, Property No.22,  Old No. 72/2/1/4, 2nd Cross,  2nd Block, Kowdenahalli,  K R Puram Hobli, Property No: 22/2/2/4,  Khatha No. 72, Akshaya nagar, 4th Main,  Raghavendra Nagar",Bangalore,501,Karnataka,IN,560016,8867369139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"48,49",NULL,NULL,"48,49"
4988,530,"Bharti Airtel Ltd.",29AAACB2894G1ZJ,NULL,"2. # 602, East portion of Ground Floor,  45th Cross, 8th Block,  Jayanagar",Bangalore,501,Karnataka,IN,560070,9972727709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"50,51",NULL,NULL,"50,51"
4989,1522,"Weatherford Oil Tool ME Ltd.","No GST Number",NULL,"Unit No.71&74,Kalpataru Square, Andheri (East)",Mumbai,505,Maharashtra,IN,400059,7045406468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4995,1523,"Rekise Marine Pvt. Ltd.",36AAICR2662Q1ZP,NULL,"Flat No.403, Drapvi Residency, Street No.5, Vidyanagar",Hyderabad,870,Telangana,IN,500044,9564437761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
4996,996,"Monnet Ispat and Energy Ltd.","No GST Number",NULL,"Village & PO: Naharpali,Teh:Kharsia",Raigarh,491,Chhattisgarh,IN,496661,7869701737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
5000,207,"Kubota Agricultural Machinery India Pvt. Ltd.",27AADCK5472E1ZJ,NULL,"Gat No. 338/1, Mahalunge, chakan MIDC, Taluka-Khed",Pune,505,Maharashtra,IN,410501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
5001,1524,"Ebex Empowering Businesses","No GST Number",NULL,"Upper Ground Floor  Plot No.19 and 20, Sector 16-A, Film City",Noida,517,"Uttar Pradesh",IN,201301,9654868089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
5002,1474,"Dlecta Foods Pvt. Ltd.",27AAACC2407L1ZU,NULL,"Survey No. 221 , Village Umbre Post Khambewadi, Khopoli-Pali Road, Taluka Khalapur",Raigad,505,Maharashtra,IN,410203,9762771279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
5008,1525,"Skygourmet Catering Pvt. Ltd.",27AABCG7068G1ZH,NULL,"Off International Airport Approach Road Marol, Andheri (East)",Mumbai,505,Maharashtra,IN,400059,9867505248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
