SKU,Old Discription,New Discription,Brand,Mfr,IS Duplicate
BMJ1F4O,PROTO Socket 1/4 In Dr 10mm 12 Pt Deep - J4710LTM,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 10 mm - J4710LTM",PROTO,J4710LTM,
BMJ0Y5H,PROTO Socket 1/4 In Dr 10mm 6 Pt Std - J4710M,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 10 mm - J4710M",PROTO,J4710M,
BMC4B7B,PROTO Crowfoot Wrench 1/4In Dr 10 In - J4710MCF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 10"" - J4710MCF",PROTO,J4710MCF,
BMJ0Y4J,PROTO Socket 1/4 In Dr 5/16 In 8 Pt Std - J4710S,"PROTO Socket 1/4"" Sq. Drive Standard Socket, Size 5/16"", No of Point 8 - J4710S",PROTO,J4710S,
BMJ1A3T,PROTO Socket 1/4 In Dr 5/16 In 12 Pt Std - J4710SPL,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 5/16"" - J4710SPL",PROTO,J4710SPL,
BMJ0Y3X,PROTO Socket 1/4 In Dr 5/16 In 12 Pt Std - J4710T,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 5/16"" - J4710T",PROTO,J4710T,
BMJ1B3F,PROTO Socket 1/4 In Dr 5/16 In 12 Pt Std - J4710TB,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 5/16"" - J4710TB",PROTO,J4710TB,
BMJ1F4D,PROTO Socket 1/4 In Dr 10mm 12 Pt Std - J4710TM,"PROTO 1/4"" Sq. Drive Bi-Hex Socket, Size 10 mm - J4710TM",PROTO,J4710TM,
BMJ0Y4O,PROTO Socket 1/4 In Dr 11/32 In 6 Pt Std - J4711,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 11/32"" - J4711",PROTO,J4711,
BMJ1B3S,PROTO Socket 1/4 In Dr 11/32 In 6 Pt Std - J4711B,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 11/32"" - J4711B",PROTO,J4711B,
BMJ0Y4W,PROTO Socket 1/4 In Dr 11/32 In 6 Pt Deep - J4711L,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 11/32"" - J4711L",PROTO,J4711L,
BMJ1B4D,PROTO Socket 1/4 In Dr 11/32 In 6 Pt Deep - J4711LB,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 11/32"" - J4711LB",PROTO,J4711LB,
BMJ1F3R,PROTO Socket 1/4 In Dr 11mm 6 Pt Deep - J4711LM,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 11 mm - J4711LM",PROTO,J4711LM,
BMJ1F3H,PROTO Socket 1/4 In Dr 11/32 In 12 Pt Deep - J4711LT,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 11/32"" - J4711LT",PROTO,J4711LT,
BMJ1F4P,PROTO Socket 1/4 In Dr 11mm 12 Pt Deep - J4711LTM,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 11 mm - J4711LTM",PROTO,J4711LTM,
BMJ0Y5I,PROTO Socket 1/4 In Dr 11mm 6 Pt Std - J4711M,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 11 mm - J4711M",PROTO,J4711M,
BMC4B7C,PROTO Crowfoot Wrench 1/4In Dr 11 In - J4711MCF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 11"" - J4711MCF",PROTO,J4711MCF,
BMJ1F3E,PROTO Socket 1/4 In Dr 11/32 In 12 Pt Std - J4711T,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 11/32"" - J4711T",PROTO,J4711T,
BMJ1B3G,PROTO Socket 1/4 In Dr 11/32 In 12 Pt Std - J4711TB,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 11/32"" - J4711TB",PROTO,J4711TB,
BMJ1F4E,PROTO Socket 1/4 In Dr 11mm 12 Pt Std - J4711TM,"PROTO 1/4"" Sq. Drive Bi-Hex Socket, Size 11 mm - J4711TM",PROTO,J4711TM,
BMJ0Y4P,PROTO Socket 1/4 In Dr 3/8 In 6 Pt Std - J4712,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 3/8"" - J4712",PROTO,J4712,
BMJ1B3T,PROTO Socket 1/4 In Dr 3/8 In 6 Pt Std - J4712B,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 3/8"" - J4712B",PROTO,J4712B,
BMC4B9H,PROTO Crowfoot Wrench 1/4In Dr 3/8 In - J4712CF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 3/8"" - J4712CF",PROTO,J4712CF,
BMJ0Y1H,PROTO Socket 1/4 In Dr 3/8 In 12 Pt Deep - J4712DPL,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 3/8"" - J4712DPL",PROTO,J4712DPL,
BMJ0Y4X,PROTO Socket 1/4 In Dr 3/8 In 6 Pt Deep - J4712L,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 3/8"" - J4712L",PROTO,J4712L,
BMJ1B4E,PROTO Socket 1/4 In Dr 3/8 In 6 Pt Deep - J4712LB,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 3/8"" - J4712LB",PROTO,J4712LB,
BMJ1F3S,PROTO Socket 1/4 In Dr 12mm 6 Pt Deep - J4712LM,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 12 mm - J4712LM",PROTO,J4712LM,
BMJ0Y4E,PROTO Socket 1/4 In Dr 3/8 In 12 Pt Deep - J4712LT,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 3/8"" - J4712LT",PROTO,J4712LT,
BMJ1F4Q,PROTO Socket 1/4 In Dr 12mm 12 Pt Deep - J4712LTM,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 12 mm - J4712LTM",PROTO,J4712LTM,
BMJ0Y5J,PROTO Socket 1/4 In Dr 12mm 6 Pt Std - J4712M,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 12 mm - J4712M",PROTO,J4712M,
BMC4B7D,PROTO Crowfoot Wrench 1/4In Dr 12 In - J4712MCF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 12"" - J4712MCF",PROTO,J4712MCF,
BMJ0Y4K,PROTO Socket 1/4 In Dr 3/8 In 8 Pt Std - J4712S,"PROTO Socket 1/4"" Sq. Drive Standard Socket, Size 3/8"", No of Point 8 - J4712S",PROTO,J4712S,
BMJ0Y0U,PROTO Socket 1/4 In Dr 3/8 In 12 Pt Std - J4712SPL,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 3/8"" - J4712SPL",PROTO,J4712SPL,
BMJ0Y3Y,PROTO Socket 1/4 In Dr 3/8 In 12 Pt Std - J4712T,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 3/8"" - J4712T",PROTO,J4712T,
BMJ1B3H,PROTO Socket 1/4 In Dr 3/8 In 12 Pt Std - J4712TB,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 3/8"" - J4712TB",PROTO,J4712TB,
BMJ1F4F,PROTO Socket 1/4 In Dr 12mm 12 Pt Std - J4712TM,"PROTO 1/4"" Sq. Drive Bi-Hex Socket, Size 12 mm - J4712TM",PROTO,J4712TM,
BMJ1F3T,PROTO Socket 1/4 In Dr 13mm 6 Pt Deep - J4713LM,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 13 mm - J4713LM",PROTO,J4713LM,
BMJ1F4R,PROTO Socket 1/4 In Dr 13mm 12 Pt Deep - J4713LTM,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 13 mm - J4713LTM",PROTO,J4713LTM,
BMJ1D3C,PROTO Socket 1/4 In Dr 13mm 6 Pt Std - J4713M,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 13 mm - J4713M",PROTO,J4713M,
BMC4B7E,PROTO Crowfoot Wrench 1/4In Dr 13mm - J4713MCF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 13 mm - J4713MCF",PROTO,J4713MCF,
BMJ1F4G,PROTO Socket 1/4 In Dr 13mm 12 Pt Std - J4713TM,"PROTO 1/4"" Sq. Drive Bi-Hex Socket, Size 13 mm - J4713TM",PROTO,J4713TM,
BMJ0Y4Q,PROTO Socket 1/4 In Dr 7/16 In 6 Pt Std - J4714,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 7/16"" - J4714",PROTO,J4714,
BMJ1B3U,PROTO Socket 1/4 In Dr 7/16 In 6 Pt Std - J4714B,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 7/16"" - J4714B",PROTO,J4714B,
BMC4B9J,PROTO Crowfoot Wrench 1/4In Dr 7/16 In - J4714CF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 7/16"" - J4714CF",PROTO,J4714CF,
BMJ0Y1J,PROTO Socket 1/4 In Dr 7/16 In 12 Pt Deep - J4714DPL,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 7/16"" - J4714DPL",PROTO,J4714DPL,
BMJ0Y4Y,PROTO Socket 1/4 In Dr 7/16 In 6 Pt Deep - J4714L,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 7/16"" - J4714L",PROTO,J4714L,
BMJ1B4F,PROTO Socket 1/4 In Dr 7/16 In 6 Pt Deep - J4714LB,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 7/16"" - J4714LB",PROTO,J4714LB,
BMJ1F3U,PROTO Socket 1/4 In Dr 14mm 6 Pt Deep - J4714LM,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 14 mm - J4714LM",PROTO,J4714LM,
BMJ0Y4F,PROTO Socket 1/4 In Dr 7/16 In 12 Pt Deep - J4714LT,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 7/16"" - J4714LT",PROTO,J4714LT,
BMJ1F4S,PROTO Socket 1/4 In Dr 14mm 12 Pt Deep - J4714LTM,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 14 mm - J4714LTM",PROTO,J4714LTM,
BMJ1D3D,PROTO Socket 1/4 In Dr 14mm 6 Pt Std - J4714M,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 14 mm - J4714M",PROTO,J4714M,
BMC4B7F,PROTO Crowfoot Wrench 1/4In Dr 14 In - J4714MCF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 14"" - J4714MCF",PROTO,J4714MCF,
BMJ0Y0Y,PROTO Socket 1/4 In Dr 7/16 In 12 Pt Std - J4714SPL,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 7/16"" - J4714SPL",PROTO,J4714SPL,
BMJ0Y3Z,PROTO Socket 1/4 In Dr 7/16 In 12 Pt Std - J4714T,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 7/16"" - J4714T",PROTO,J4714T,
BMJ1B3I,PROTO Socket 1/4 In Dr 7/16 In 12 Pt Std - J4714TB,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 7/16"" - J4714TB",PROTO,J4714TB,
BMJ1F4H,PROTO Socket 1/4 In Dr 14mm 12 Pt Std - J4714TM,"PROTO 1/4"" Sq. Drive Bi-Hex Socket, Size 14 mm - J4714TM",PROTO,J4714TM,
BMJ0Y0R,PROTO Socket 1/4 In Dr 15mm 6 Pt Deep - J4715LM,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 15 mm - J4715LM",PROTO,J4715LM,
BMJ1F4T,PROTO Socket 1/4 In Dr 15mm 12 Pt Deep - J4715LTM,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 15 mm - J4715LTM",PROTO,J4715LTM,
BMJ1E2J,PROTO Socket 1/4 In Dr 15mm 6 Pt Std - J4715M,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 15 mm - J4715M",PROTO,J4715M,
BMJ1C5G,PROTO Socket 1/4 In Dr 15mm 12 Pt Std - J4715TM,"PROTO 1/4"" Sq. Drive Bi-Hex Socket, Size 15 mm - J4715TM",PROTO,J4715TM,
BMJ0Y4R,PROTO Socket 1/4 In Dr 1/2 In 6 Pt Std - J4716,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 1/2"" - J4716",PROTO,J4716,
BMJ1B3V,PROTO Socket 1/4 In Dr 1/2 In 6 Pt Std - J4716B,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 1/2"" - J4716B",PROTO,J4716B,
BMC4B9F,PROTO Crowfoot Wrench 1/4In Dr 1/2 In - J4716CF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 1/2"" - J4716CF",PROTO,J4716CF,
BMJ0Y4Z,PROTO Socket 1/4 In Dr 1/2 In 6 Pt Deep - J4716L,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 1/2"" - J4716L",PROTO,J4716L,
BMJ1B4G,PROTO Socket 1/4 In Dr 1/2 In 6 Pt Deep - J4716LB,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 1/2"" - J4716LB",PROTO,J4716LB,
BMJ0Y4G,PROTO Socket 1/4 In Dr 1/2 In 12 Pt Deep - J4716LT,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 1/2"" - J4716LT",PROTO,J4716LT,
BMJ1C5F,PROTO Socket 1/4 In Dr 16mm 6 Pt Std - J4716M,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 16 mm - J4716M",PROTO,J4716M,
BMJ0Y4A,PROTO Socket 1/4 In Dr 1/2 In 12 Pt Std - J4716T,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 1/2"" - J4716T",PROTO,J4716T,
BMJ1B3J,PROTO Socket 1/4 In Dr 1/2 In 12 Pt Std - J4716TB,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 1/2"" - J4716TB",PROTO,J4716TB,
BMJ0Y4S,PROTO Socket 1/4 In Dr 9/16 In 6 Pt Std - J4718,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 9/16"" - J4718",PROTO,J4718,
BMJ1B3W,PROTO Socket 1/4 In Dr 9/16 In 6 Pt Std - J4718B,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 9/16"" - J4718B",PROTO,J4718B,
BMC4B9K,PROTO Crowfoot Wrench 1/4In Dr 9/16 In - J4718CF,"PROTO 1/4"" Crowfoot Open End Wrench, Size 9/16"" - J4718CF",PROTO,J4718CF,
BMJ0Y5A,PROTO Socket 1/4 In Dr 9/16 In 6 Pt Deep - J4718L,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 9/16"" - J4718L",PROTO,J4718L,
BMJ1B4H,PROTO Socket 1/4 In Dr 9/16 In 6 Pt Deep - J4718LB,"PROTO 1/4"" Sq. Drive Deep Hex Socket, Size 9/16"" - J4718LB",PROTO,J4718LB,
BMJ0Y4H,PROTO Socket 1/4 In Dr 9/16 In 12 Pt Deep - J4718LT,"PROTO 1/4"" Sq. Drive Deep Bi-Hex Socket, Size 9/16"" - J4718LT",PROTO,J4718LT,
BMJ1D3E,PROTO Socket 1/4 In Dr 9/16 In 12 Pt Std - J4718T,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 9/16"" - J4718T",PROTO,J4718T,
BMJ1B3K,PROTO Socket 1/4 In Dr 9/16 In 12 Pt Std - J4718TB,"PROTO 1/4"" Sq. Drive Standard Bi-Hex Socket, Size 9/16"" - J4718TB",PROTO,J4718TB,
BMJ1C5E,PROTO Socket 1/4 In Dr 5/8 In 6 Pt Std - J4720A,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 5/8"" - J4720A",PROTO,J4720A,
BMJ1B3X,PROTO Socket 1/4 In Dr 5/8 In 6 Pt Std - J4720AB,"PROTO 1/4"" Sq. Drive Standard Hex Socket, Size 5/8"" - J4720AB",PROTO,J4720AB,
BMJ0Y3O,PROTO Ball Socket Hex 1/4In - J47701/4B,"PROTO 1/4"" Sq. Drive Socket Bit - J47701/4B",PROTO,J47701/4B,
BMJ0Y3P,PROTO Ball Socket Hex 1/8In - J47701/8B,"PROTO 1/8"" Sq. Drive Socket Bit - J47701/8B",PROTO,J47701/8B,
BMJ0Y3Q,PROTO Ball Socket Hex 3/16In - J47703/16B,"PROTO 3/16"" Sq. Drive Socket Bit - J47703/16B",PROTO,J47703/16B,
BMJ0Y3R,PROTO Ball Socket Hex 3/32In - J47703/32B,"PROTO 3/32"" Sq. Drive Socket Bit - J47703/32B",PROTO,J47703/32B,
BMJ0Y3S,PROTO Ball Socket Hex 5/32In - J47705/32B,"PROTO 5/32"" Sq. Drive Socket Bit - J47705/32B",PROTO,J47705/32B,
BMJ0Y3T,PROTO Ball Socket Hex 7/32In - J47707/32B,"PROTO 7/32"" Sq. Drive Socket Bit - J47707/32B",PROTO,J47707/32B,
BMJ0Y3U,PROTO Ball Socket Hex 7/64In - J47707/64B,"PROTO 7/64"" Sq. Drive Socket Bit - J47707/64B",PROTO,J47707/64B,
BMJ0Y3V,PROTO Ball Socket Hex 9/64In - J47709/64B,"PROTO 9/64"" Sq. Drive Socket Bit - J47709/64B",PROTO,J47709/64B,
BMC4B5R,PROTO Crowfoot Wrench Set SAE 8 Piece - J49000CFFN,"PROTO 1/4"" Drive Crowfoot Wrench Set, 8 Piece - J49000CFFN",PROTO,J49000CFFN,
BMC4B5M,PROTO Crowfoot Wrench Set SAE 53 Piece - J49000CFL,"PROTO 3/8"" Drive Crowfoot Wrench Set, 53 Piece - J49000CFL",PROTO,J49000CFL,
BMC4B5V,PROTO Crowfoot Wrench Set Metric 3/8 Dr 16 Piece - J49000MCF,"PROTO 3/8"" Drive Metric Crowfoot Wrench Set, 16 Piece - J49000MCF",PROTO,J49000MCF,
BMC4B5O,PROTO Crowfoot Wrench Set SAE 43 Piece - J49001CF,"PROTO 3/8"" Drive Crowfoot Wrench Set, 43 Piece - J49001CF",PROTO,J49001CF,
BMC4B5L,PROTO Crowfoot Wrench Set SAE 27 Piece - J49002CF,"PROTO 3/8"" Drive Crowfoot Wrench Set, 27 Piece - J49002CF",PROTO,J49002CF,
BMC4B5U,PROTO Crowfoot Wrench Set SAE 3/8 In Dr 9 Piece - J49004CF,"PROTO 3/8"" Drive Crowfoot Wrench Set, 9 Piece - J49004CF",PROTO,J49004CF,
BMC4B5T,PROTO Crowfoot Wrench Set 8 Piece - J4900FL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench Set, 8 Piece - J4900FL",PROTO,J4900FL,
BMC4B7W,PROTO Crowfoot Wrench 3/8In Dr 9mm - J4909MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 9mm - J4909MCF",PROTO,J4909MCF,
BMC4C4B,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 9mm - J4909MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 9 mm, No of Point 6 - J4909MHFL",PROTO,J4909MHFL,
BMC4B7I,PROTO Crowfoot Wrench 3/8In Dr 10 In - J4910MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 10 In - J4910MCF",PROTO,J4910MCF,
BMC4C4C,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 10mm - J4910MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 10 mm, No of Point 6 - J4910MHFL",PROTO,J4910MHFL,
BMC4B7J,PROTO Crowfoot Wrench 3/8In Dr 11mm - J4911MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 11mm - J4911MCF",PROTO,J4911MCF,
BMC4C4D,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 11mm - J4911MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 11 mm, No of Point 6 - J4911MHFL",PROTO,J4911MHFL,
BMC4C2D,PROTO Crowfoot Wrench SAE 3/8 In Dr 3/8 In - J4912CF,"PROTO 3/8"" Drive SAE Crowfoot Socket Wrench, Socket Size 3/8"" - J4912CF",PROTO,J4912CF,
BMC4C4E,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 3/8 In - J4912HFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 3/8"", No of Point 6 - J4912HFL",PROTO,J4912HFL,
BMC4B7K,PROTO Crowfoot Wrench 3/8In Dr 12mm - J4912MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 12mm - J4912MCF",PROTO,J4912MCF,
BMC4C4F,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 12mm - J4912MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 12 mm, No of Point 6 - J4912MHFL",PROTO,J4912MHFL,
BMC4B8L,PROTO Crowfoot Wrench 3/8In Dr 13 In - J4913MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 13 In - J4913MCF",PROTO,J4913MCF,
BMC4C4G,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 13mm - J4913MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 13 mm, No of Point 6 - J4913MHFL",PROTO,J4913MHFL,
BMC4C2E,PROTO Crowfoot Wrench SAE 3/8 In Dr 7/16 In - J4914CF,"PROTO 3/8"" Drive SAE Crowfoot Socket Wrench, Socket Size 7/16"" - J4914CF",PROTO,J4914CF,
BMC4C4H,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 7/16 In - J4914HFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 7/16"", No of Point 6 - J4914HFL",PROTO,J4914HFL,
BMC4B7L,PROTO Crowfoot Wrench 3/8In Dr 14mm - J4914MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 14mm - J4914MCF",PROTO,J4914MCF,
BMC4C4I,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 14mm - J4914MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 14 mm, No of Point 6 - J4914MHFL",PROTO,J4914MHFL,
BMC4B7M,PROTO Crowfoot Wrench 3/8In Dr 15mm - J4915MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 15mm - J4915MCF",PROTO,J4915MCF,
BMC4C4J,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 15mm - J4915MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 15 mm, No of Point 6 - J4915MHFL",PROTO,J4915MHFL,
BMC4C2F,PROTO Crowfoot Wrench SAE 3/8 In Dr 1/2 In - J4916CF,"PROTO 3/8"" Drive SAE Crowfoot Socket Wrench, Socket Size 1/2"" - J4916CF",PROTO,J4916CF,
BMC4C4K,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 1/2 In - J4916HFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 1/2"", No of Point 6 - J4916HFL",PROTO,J4916HFL,
BMC4B7N,PROTO Crowfoot Wrench 3/8In Dr 16mm - J4916MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 16mm - J4916MCF",PROTO,J4916MCF,
BMC4C4L,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 16mm - J4916MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 16 mm, No of Point 6 - J4916MHFL",PROTO,J4916MHFL,
BMC4B7O,PROTO Crowfoot Wrench 3/8In Dr 17mm - J4917MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 17mm - J4917MCF",PROTO,J4917MCF,
BMC4C4M,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 17mm - J4917MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 17 mm, No of Point 6 - J4917MHFL",PROTO,J4917MHFL,
BMC4C2G,PROTO Crowfoot Wrench SAE 3/8 In Dr 9/16 In - J4918CF,"PROTO 3/8"" Drive SAE Crowfoot Socket Wrench, Socket Size 9/16"" - J4918CF",PROTO,J4918CF,
BMC4C4N,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 9/16 In - J4918HFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 9/16"", No of Point 6 - J4918HFL",PROTO,J4918HFL,
BMC4B7P,PROTO Crowfoot Wrench 3/8In Dr 18mm - J4918MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 18mm - J4918MCF",PROTO,J4918MCF,
BMC4C4O,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 18mm - J4918MHFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 18 mm, No of Point 6 - J4918MHFL",PROTO,J4918MHFL,
BMC4B7Q,PROTO Crowfoot Wrench 3/8In Dr 19mm - J4919MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 19mm - J4919MCF",PROTO,J4919MCF,
BMC4C2H,PROTO Crowfoot Wrench SAE 3/8 In Dr 5/8 In - J4920CF,"PROTO 3/8"" Drive SAE Crowfoot Socket Wrench, Socket Size 5/8"" - J4920CF",PROTO,J4920CF,
BMC4C1T,PROTO Crowfoot Wrench Flare 3/8Dr 5/8 In - J4920FL,"PROTO 3/8"" Drive Flare Nut Crowfoot Wrench, Socket Size 5/8"" - J4920FL",PROTO,J4920FL,
BMC4C4P,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 5/8 In - J4920HFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 5/8"", No of Point 6 - J4920HFL",PROTO,J4920HFL,
BMC4B7R,PROTO Crowfoot Wrench 3/8In Dr 20mm - J4920MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 20mm - J4920MCF",PROTO,J4920MCF,
BMC4B7S,PROTO Crowfoot Wrench 3/8In Dr 21mm - J4921MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 21mm - J4921MCF",PROTO,J4921MCF,
BMC4C2I,PROTO Crowfoot Wrench SAE 3/8 In Dr 11/16 In - J4922CF,"PROTO 3/8"" Drive SAE Crowfoot Socket Wrench, Socket Size 11/16"" - J4922CF",PROTO,J4922CF,
BMC4C1S,PROTO Crowfoot Wrench Flare 3/8Dr 11/16 In - J4922FL,"PROTO 3/8"" Drive Flare Nut Crowfoot Wrench, Socket Size 11/16"" - J4922FL",PROTO,J4922FL,
BMC4C4Q,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 11/16 In - J4922HFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 11/16"", No of Point 6 - J4922HFL",PROTO,J4922HFL,
BMC4B7T,PROTO Crowfoot Wrench 3/8In Dr 22mm - J4922MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 22mm - J4922MCF",PROTO,J4922MCF,
BMC4B7U,PROTO Crowfoot Wrench 3/8In Dr 23mm - J4923MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 23mm - J4923MCF",PROTO,J4923MCF,
BMC4C2J,PROTO Crowfoot Wrench SAE 3/8 In Dr 3/4 In - J4924CF,"PROTO 3/8"" Drive SAE Crowfoot Socket Wrench, Socket Size 3/4"" - J4924CF",PROTO,J4924CF,
BMC4C1R,PROTO Crowfoot Wrench Flare 3/8Dr 3/4 In - J4924FL,"PROTO 3/8"" Drive Flare Nut Crowfoot Wrench, Socket Size 3/4"" - J4924FL",PROTO,J4924FL,
BMC4C4R,PROTO Crowfoot Wrench 3/8 Dr 6 Pt 3/4 In - J4924HFL,"PROTO 3/8"" Drive Crowfoot Flare Nut Wrench, Size 3/4"", No of Point 6 - J4924HFL",PROTO,J4924HFL,
BMC4B7V,PROTO Crowfoot Wrench 3/8In Dr 24mm - J4924MCF,"PROTO 3/8"" Drive Crowfoot Socket Wrench, Size 24mm - J4924MCF",PROTO,J4924MCF,
