Document Number,Canceled,Payment Date,BP Code,BP Name,Reference Number,Remarks,Document Currency,Non-Calculated Payment,Non-Calculated Amount
70200539,N,16/04/18,357,Videojet Technologies India Pvt. Ltd.,,Being Amount received from VIDEOJET Through UTR NO CITIN18847607128,INR,Y,144550
70200680,N,09/04/18,380,Dresser-Rand India Pvt. Ltd.,,DRESSER-RAND INDIA PVT through UTR Reference no : 180410A00GN00108 INV NO 300843,INR,Y,100620.96
70201036,N,21/08/18,380,Dresser-Rand India Pvt. Ltd.,,NEFT 180821AKDGN00016 DRESSER RAND INDIA PVT,INR,Y,60074.32
70200834,N,11/09/18,184,"INS Garuda, Indian Navy",,NEFT SBIC600074743306 PCDA N MUMBAI AAO N KOCHI,INR,Y,51549
70200426,N,22/06/18,184,"INS Garuda, Indian Navy",,NEFT SBIC600067676326 PCDA N MUMBAI AAO N KOCHI,INR,Y,11894
70200022,N,11/05/18,453,Johnson Matthey Chemicals India Pvt. Ltd.,,Being amount received from Johnson through UTR NO HSBCN18131906202,INR,Y,543674.24
70200295,N,09/05/18,453,Johnson Matthey Chemicals India Pvt. Ltd.,,ch no 551640 Advance reced inq no 19803,INR,Y,25057
70200296,N,14/06/18,453,Johnson Matthey Chemicals India Pvt. Ltd.,,NEFT HSBCN18165751926 JOHNSON MATTHEY CHEMICALS I,INR,Y,73499.8
70200301,N,26/05/18,238,McNally Bharat Engineering Co. Ltd.,,CH NO 016790,INR,Y,1600612
70200302,N,26/05/18,238,McNally Bharat Engineering Co. Ltd.,,CH NO 016791,INR,Y,448171
70200303,N,01/06/18,238,McNally Bharat Engineering Co. Ltd.,,CH NO 016790,INR,Y,1600612
70200304,N,01/06/18,238,McNally Bharat Engineering Co. Ltd.,,CH NO 016791,INR,Y,448171
70200940,N,23/07/18,238,McNally Bharat Engineering Co. Ltd.,,ch no 016797,INR,Y,0.02
70201957,N,11/12/18,568,Huntsman International India Pvt Ltd,,NEFT CITIN18962741628 HUNTSMAN INTNL IPL PU DIV I,INR,Y,0.09
70201811,N,29/11/18,14,Survival Systems India,,CH NO 639322 - Old Invoices payment,INR,Y,2761283
70202300,N,26/12/18,_SYS00000004601,Bank Interest,,,INR,Y,4990
70200546,N,26/04/18,1105,Adino Telecom Ltd.,,NEFT*BKID0000200*BKIDN18 116882388*ADINO TELECOM L  -TRANSFER FROM 3199410044308 inq no 18479,INR,Y,5027
70200549,N,11/05/18,1105,Adino Telecom Ltd.,,Being amount received from Adino Telecom through INQ NO 19653 UTR NO BKIDN18 131361480,INR,Y,141317
70200043,N,28/05/18,1096,Bharat Mumbai Container Terminals Pvt. Ltd.,,being amount received from BMCTPL through UTR NO NEFT 000019436744,INR,Y,35923
70201125,N,24/08/18,1096,Bharat Mumbai Container Terminals Pvt. Ltd.,,NEFT 000021199741 BMCTPL O M ACCOUNT,INR,Y,0.32
70201483,N,24/10/18,1096,Bharat Mumbai Container Terminals Pvt. Ltd.,,NEFT 000022500024 BMCTPL O M ACCOUNT,INR,Y,0.3
70200438,N,24/05/18,53,BEL Optronic Devices Ltd.,,Being amount received from BEL-OPTRON Through UTR NO SBIN1818144850062,INR,Y,12103.1
70200540,N,17/04/18,1444,C and E Ltd.,,ch no 678572 against inquiry 18918. ,INR,Y,4130
70200538,N,11/04/18,1444,C and E Ltd.,,CHEQUE DEPOSIT 678561  -TRANSFER TO 10194213875 Advance payment towards Inq no 18848,INR,Y,708
70200548,N,05/05/18,1444,C and E Ltd.,,CH NO 776593,INR,Y,13658
70200553,N,24/05/18,1444,C and E Ltd.,,CHEQUE DEPOSIT 776683  -TRANSFER TO 10194213875,INR,Y,9705
70200193,N,20/07/18,1450,Johoku Manufacturing Pvt. Ltd.,,NEFT*MHCB0000717*STO-717-012762*JOHOKU MANUFACTUR  -TRANSFER FROM 3199416044303,INR,Y,1794
70201658,N,01/11/18,1450,Johoku Manufacturing Pvt. Ltd.,,NEFT*MHCB0000717*STO-717 -032884*JOHOKU MANUFACTUR  -TRANSFER FROM 3199682044307,INR,Y,0.18
70200168,N,17/05/18,1571,Instakart Services Pvt. Ltd.,,Being amount received from INSTAKART UTR NO N137180542976720,INR,Y,10096
70201691,N,02/11/18,1842,Talis Valves india Pvt ltd,,Talis valve India Ltd . UPI/CR/830611857340/SATISH M/HDFC/9977669888  -TRANSFER FROM 4898980162098,INR,Y,5661
70200279,N,21/04/18,140,GL and V India Pvt. Ltd.,,CH NO 186155,INR,Y,84843
70200297,N,17/05/18,207,Kubota Agricultural Machinery India Pvt. Ltd.,,Being amount received from KUBATA Through UT RNO SIN02379Q0039490 ,INR,Y,28280
70200298,N,05/06/18,207,Kubota Agricultural Machinery India Pvt. Ltd.,,NEFT SIN02379Q0040104 KUBOTA AGRICULTURAL,INR,Y,1398.17
70200544,N,20/04/18,1583,Shri Mata Vaishno Devi Narayana Superspeciality Hospital,,Being Advance received towards UTR No   N110180523453984,INR,Y,18750
70200049,N,14/06/18,1675,Nhava Sheva (India) Gateway Terminal Pvt. Ltd.,,NSIGT OPERATING EXPENSES ESCROW ACC through UTR NO  001ONCF18165A001,INR,Y,10455
70200897,N,03/07/18,1675,Nhava Sheva (India) Gateway Terminal Pvt. Ltd.,,NEFT 001ONCF181927002 NSIGT OPERATING EXPENSES ES,INR,Y,0.2
70200919,N,11/07/18,1675,Nhava Sheva (India) Gateway Terminal Pvt. Ltd.,,NEFT 001ONCF181927001 NSIGT OPERATING EXPENSES ES,INR,Y,0.28
70200852,N,02/08/18,1675,Nhava Sheva (India) Gateway Terminal Pvt. Ltd.,,NEFT 001ONCF182142044 NSIGT OPERATING EXPENSES ES,INR,Y,0.08
70200480,N,17/04/18,163,Hindustan Unilever Ltd.,,CH NO 3203136 Being amount received from HINDUSTAN UNILIVER,INR,Y,386804
70200550,N,21/05/18,1707,Pratyarpana Services Pvt. Ltd.,,Being amount received from Donatekart inq no 20041,INR,Y,72218
70200482,N,15/05/18,767,Unilever Industries Pvt. Ltd.,,Being amount received from UNILEVER INDUSTRIES UTR NO HSBCN18134037643,INR,Y,1239
70200259,N,21/05/18,659,Demosha Chemicals Pvt. Ltd.,,ch no 955559,INR,Y,2715.77
70200260,N,20/06/18,659,Demosha Chemicals Pvt. Ltd.,,ch no 955599 Being amount received from Demosha chemicals,INR,Y,11264.28
70201308,N,07/05/18,659,Demosha Chemicals Pvt. Ltd.,,ch no 955456,INR,Y,11853.08
70200293,N,02/05/18,610,Jindal Drugs Pvt. Ltd.,,CH NO 010215 Being Amount received from Jindal Drugs,INR,Y,3548
70200315,N,29/05/18,223,Reliance Gas Pipelines Ltd.,,NEFT N150180551265674 RELIANCE GAS PIPELINES LTD,INR,Y,4953.95
70200324,N,18/05/18,930,VVF India Ltd.,,FUND TRANSFER-CMS-FROM CSMMUMBAI,INR,Y,11399.1
70200240,N,15/05/18,772,Asian Paints Ltd.,,CH NO 534044  Being amount received form ASIAN PAINTS3,INR,Y,7212.8
70200541,N,18/04/18,434,Telangana State Power Generation Corporation Ltd.,,ch no 535552 Being Amount received from Telegana state power,INR,Y,94364
70200064,N,27/06/18,169,Indian Institute of Technology Bombay,,Being amount received from APPLIED Through UTR NO CITIN18879214640,INR,Y,125900.12
70200555,N,25/05/18,107,Dr B.R. Ambedkar National Institute of Technology,,NEFT*CNRB0002945*P180525 27655048*Dr B R AMBEDKAR,INR,Y,128564
70200733,N,01/08/18,474,Max Machinery and Automation,,NEFT 180801I176657205 MAX AUTOMATION,INR,Y,50000
70200892,N,31/08/18,474,Max Machinery and Automation,,NEFT 180831I180383080 MAX MACHINERY AUTOMATION☻,INR,Y,100000
70201708,N,19/11/18,474,Max Machinery and Automation,,NEFT 181119I190984504 MAX MACHINERY AUTOMATION,INR,Y,81520
70200483,N,05/06/18,175,Indian Oil Corporation Ltd.,,Being amount recived from INDIAN OIL Through UTR NO CTD0249464 (VADINAR BILL PAY) -,INR,Y,19200
70200076,N,01/05/18,175,Indian Oil Corporation Ltd.,,INDIAN OIL CORPORATION LTD through UTR NO SBIN218121190190,INR,Y,255122.5
70200082,N,16/05/18,175,Indian Oil Corporation Ltd.,,Being amount received from indian oil through UTR NO SBIN318136506781,INR,Y,41895
70200277,N,11/04/18,1431,Geekays India,,NEFT 000035640537 GEEKAYSINDIA,INR,Y,125000
70200060,N,25/06/18,1431,Geekays India,,being amount received from GEEKAYSINDIA Through UTR NO 000041821106,INR,Y,100000
70200061,N,26/06/18,1431,Geekays India,,being amount received from GEEKAYSINDIA Through UTR NO 000042025728,INR,Y,38019
70200278,N,30/06/18,1431,Geekays India,,IMPS from GEEKAYSIND Ref 818112010075,INR,Y,24810
70200895,N,02/07/18,1431,Geekays India,,IMPS from GEEKAYSIND Ref 818315007655,INR,Y,20000
70200317,N,21/05/18,785,Siemens Ltd.,,Being amount receoved from SIEMENS Through UTR NO  180521435GN00098 ,INR,Y,25665.01
70200016,N,30/04/18,785,Siemens Ltd.,,Being amount received from SIEMENS Through UTR NO 180430513GN00011 ,INR,Y,367865
70200281,N,10/05/18,1467,GSH Facilities Management Services Pvt. Ltd.,,CH NO 001367,INR,Y,84771
70201314,N,29/05/18,1467,GSH Facilities Management Services Pvt. Ltd.,,CH NO 001474 Being amount received from GSH through INV NO 20200035,INR,Y,150000
70201317,N,30/06/18,1467,GSH Facilities Management Services Pvt. Ltd.,,CH NO 001579 Being amount received from GSH FACILITIES,INR,Y,100000
70200857,N,06/08/18,1467,GSH Facilities Management Services Pvt. Ltd.,,CH NO 001802 BEING AMOUNT RECEIVED FORM GSH FACILITIES,INR,Y,92199.52
70200547,N,03/05/18,62,Bhushan Power and Steel Ltd.,,NEFT*PUNB0221800*PUNBH18 123346801*BHUSHAN POWER,INR,Y,59000
70200537,N,10/04/18,62,Bhushan Power and Steel Ltd.,,NEFT*PUNB0221800*PUNBH18 100619696*BHUSHAN POWER A  -TRANSFER FROM 3199418044301,INR,Y,423150
70200566,N,14/07/18,149,Gruppe Littlesilver,,CH NO 344316 Being Amount rcd from  GLS Through INV NO  20200174,INR,Y,604826
70200931,N,18/07/18,318,GE Power Conversion India Pvt. Ltd.,,RTGS HSBCR22018071805135337 GE POWER CONVERSION,INR,Y,371700
70200562,N,02/07/18,318,GE Power Conversion India Pvt. Ltd.,,Being Amount received from GE INDIA Through UTR nO,INR,Y,154168.47
70200275,N,12/04/18,318,GE Power Conversion India Pvt. Ltd.,,NEFT HSBCN18102570510 GE POWER CONVERSION INDIA P,INR,Y,150753.26
70200276,N,25/04/18,318,GE Power Conversion India Pvt. Ltd.,,NEFT HSBCN18115274707 GE POWER CONVERSION INDIA P,INR,Y,1345.2
70200041,N,28/05/18,318,GE Power Conversion India Pvt. Ltd.,,Being amount received from GE POWER Through UTR NO HSBCN18148906472,INR,Y,133666.16
70200037,N,24/05/18,127,GAIL India Ltd.,,Being amount received from GAIL Through UTR NO N144180547684891,INR,Y,49920
70200418,N,21/05/18,127,GAIL India Ltd.,,being amount received from GAIL INDIA 1-BULK MRO/AMC-PCV/SDV TDS ON LIAB. 2017-2018 Rs.13785/- 2- BULK MRO/AMC PCV/SSV RA-01(3000582) TDS Rs.9304 utr no HDFCR52018052179033338,INR,Y,539643
70200419,N,21/05/18,127,GAIL India Ltd.,,Being amount received from GAIL INDIA towards utr no HDFCR52018052179032130,INR,Y,257138
70200299,N,16/04/18,1435,Mahindra and Mahindra Ltd.,,N106180520319718,INR,Y,1751797
70200534,N,03/04/18,1434,Thermotech Systems Ltd.,,ch no 000652 dt :31/03/2018,INR,Y,2921980
70200069,N,05/04/18,265,Oil and Natural Gas Corporation Ltd.,,80% Amount received from OIL AND NATURAL GAS CORPORATION Through UTR NO SBIN118095103812 INV NO 20200145,INR,Y,3871394
70200094,N,22/06/18,265,Oil and Natural Gas Corporation Ltd.,,Being Amount paid received from ONGC Through UTR NO SBIN318173553055,INR,Y,967849
70200969,N,27/07/18,265,Oil and Natural Gas Corporation Ltd.,,NEFT SBIN118208982273 OIL AND NATURAL GAS CORPORA,INR,Y,56524
70200551,N,23/05/18,397,Indian Navy,,Being amount received from PCDA N Mumbai000009  -TRANSFER FROM 33200685786 INVESTMENT INTERMEDIAR,INR,Y,1610187
70200024,N,14/05/18,102,DHL Supply Chain India Pvt. Ltd.,,Being amount received from DHL through UTR NO 180514964GN00001 ,INR,Y,1217532
70200729,N,01/08/18,102,DHL Supply Chain India Pvt. Ltd.,,NEFT 180731BKUGN00005 DHL SUPPLY CHAIN INDIA☻,INR,Y,0.1
70200030,N,18/05/18,998,Godrej and Boyce Manufacturing Co. Ltd.,,Being amount received from GODREJ through UTR NO  CITIN18862251689,INR,Y,56306.53
70200826,N,17/09/18,1485,GHCL Ltd.,,NEFT SBIN418260134790 GHCL LTD,INR,Y,0.4
70200771,N,01/10/18,1485,GHCL Ltd.,,NEFT SBIN518274383487 GHCL LTD,INR,Y,0.26
70201487,N,22/10/18,1485,GHCL Ltd.,,NEFT SBIN218295446902 GHCL LTD☺,INR,Y,1.82
70201775,N,22/11/18,1485,GHCL Ltd.,,NEFT SBIN518326006575 GHCL LTD,INR,Y,0.04
70201805,N,26/11/18,1485,GHCL Ltd.,,NEFT SBIN618330229446 GHCL LTD♦,INR,Y,0.24
70201183,N,04/10/18,1541,ABB India Ltd.,,,INR,Y,8.55
70200320,N,14/06/18,1530,Stanley Engineered Fastening India Pvt. Ltd.,,NEFT HSBCN18165744593 STANLEY ENGINEERED FASTENIN,INR,Y,7246
70200860,N,07/08/18,1530,Stanley Engineered Fastening India Pvt. Ltd.,,NEFT HSBCN18219431343 STANLEY ENGINEERED FASTENIN,INR,Y,0.5
70201955,N,11/12/18,1512,Covestro India Pvt. Ltd.,,NEFT 181211918GN00001 COVESTRO INDIA PRIVATELIM,INR,Y,0.36
70201167,N,30/08/18,844,GIA India Laboratory Pvt. Ltd.,,NEFT HSBCN18242034404 GIA INDIA LABORATORY PRIVAT☻,INR,Y,0.2
70200283,N,03/04/18,166,Hyosung T and D India Pvt. Ltd.,,Being Amount received from Hyosung through  20180403517794,INR,Y,169920
70200284,N,03/04/18,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20180403517795 HYOSUNG T AND D INDIA PVT LTD inv no 3000764,INR,Y,8791
70200285,N,19/04/18,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20180419646233 HYOSUNG T AND D INDIA PVT LTD,INR,Y,1050
70200286,N,19/04/18,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20180419646234 HYOSUNG T AND D INDIA PVT LTD,INR,Y,2899.26
70200011,N,19/04/18,166,Hyosung T and D India Pvt. Ltd.,,Being amount received from Hyosung through UTR NO 20180419646231 ,INR,Y,35164
70200287,N,19/04/18,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20180419646232 HYOSUNG T AND D INDIA PVT LTD,INR,Y,3150
70200023,N,14/05/18,166,Hyosung T and D India Pvt. Ltd.,,Being amount received from HYOSUNG through UTR NO 20180514845060 ,INR,Y,17220
70200288,N,30/05/18,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20180530964539 HYOSUNG T AND D INDIA PVT LTD,INR,Y,24258.44
70200289,N,30/05/18,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20180530964540 HYOSUNG T AND D INDIA PVT LTD,INR,Y,3646.2
70200905,N,07/07/18,77,Comviva Technologies Ltd.,,being amount received from COMVIVA Through UTR NO 807062813693,INR,Y,52864
70200427,N,29/06/18,184,"INS Garuda, Indian Navy",,PCDA N MUMBAI AAO N KOCHI UTR Reference no : SBIC600068683246,INR,Y,203762
70201219,N,24/09/18,184,"INS Garuda, Indian Navy",,NEFT SBIC600074882703 PCDA N MUMBAI AAO N KOCHI,INR,Y,17044
70200067,N,04/04/18,4,Applied Materials India Pvt. Ltd.,,"Applied Materials India Pvt Ltd, through UTR NO CITIN18842813387 INV NO 3000691",INR,Y,14165.9
70200070,N,06/04/18,4,Applied Materials India Pvt. Ltd.,,"Being amount received from Applied through UTR NO CITIN18844048508 INV NO 3000881, 3000897, 3000886, 3000863",INR,Y,163089.17
70200921,N,12/07/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N193180585009233 CUMMINS GENERATOR TECHN IND,INR,Y,1170613.64
70200031,N,18/05/18,85,Cummins Generator Technologies India Pvt. Ltd.,,being amount received from CUMMINS Through UTR NO N139180544429736,INR,Y,104430
70200003,N,03/04/18,85,Cummins Generator Technologies India Pvt. Ltd.,,CUMMINS GENERATOR TECHN INDIA LTD Through UTR NO N093180510730334 INV NO 3000765 RS.46779.34/- INV NO 3000827 RS.3199.88/-,INR,Y,49979.22
70200245,N,20/04/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N110180523700611 CUMMINS GENERATOR TECHN IND,INR,Y,369844.75
70200412,N,04/05/18,85,Cummins Generator Technologies India Pvt. Ltd.,,Being amount received from CUMMINS Through UTR NO N124180534049335,INR,Y,79026
70200020,N,11/05/18,85,Cummins Generator Technologies India Pvt. Ltd.,,Being amount received from CUMMINS Through UTR NO N131180539857129,INR,Y,15656.56
70200029,N,18/05/18,85,Cummins Generator Technologies India Pvt. Ltd.,,Being amount received from CUMMINS Through UTR NO N138180543641441,INR,Y,28736.49
70200247,N,20/06/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N171180566944100 CUMMINS GENERATOR TECHN IND,INR,Y,57799.29
70200246,N,07/06/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N158180558589841 CUMMINS GENERATOR TECHN IND,INR,Y,44515.96
70200047,N,12/06/18,85,Cummins Generator Technologies India Pvt. Ltd.,,being amount received from cummins through UTR NO N163180562647429,INR,Y,25794.8
70200055,N,21/06/18,85,Cummins Generator Technologies India Pvt. Ltd.,,Being amount received from CUMMINS Through UTR NO N172180568067427,INR,Y,44015.27
70200269,N,03/04/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,NEFT HSBCN18093768969 GE INDIA INDUSTRIAL PRIVATE inv no 3000852,INR,Y,6864.48
70200270,N,09/04/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,NEFT HSBCN18099352122 GE INDIA INDUSTRIAL PRIVATE inv no 3000261- Rs.95359.02/- inv no 3000361 Rs.95359.02,INR,Y,190718.04
70200402,N,11/04/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,"GE INDIA INDUSTRIAL PRIVATE LIMITED through UTR NO HSBCR22018041104810160, Inv - 200739, 201037,3000451",INR,Y,262636.05
70200271,N,13/04/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,NEFT HSBCN18103692900 GE INDIA INDUSTRIAL PRIVATE,INR,Y,99177.07
70200272,N,18/05/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,Being amount received form GE through UTR NO NEFT HSBCN18138387547,INR,Y,6345.47
70200421,N,24/05/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,Being amount received form GE Through UTR NO HSBCN18144728581,INR,Y,29134.2
70200429,N,28/06/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,RTGS HSBCR22018062805065497 GE INDIA INDUSTRIAL,INR,Y,156753.08
70200273,N,18/06/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,Being    Amount received from GE INDIA Through UTR NO NEFT HSBCN18169946866,INR,Y,48907.46
70201298,N,28/05/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,,INR,Y,22477.71
70200896,N,02/07/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,NEFT HSBCN18183321442 GE INDIA INDUSTRIAL PRIVATE,INR,Y,425.98
70200004,N,05/04/18,3,Cummins India Ltd.,,CUMMINS INDIA LTD Through UTR NO N095180512941327 INV NO 3000868,INR,Y,441591.4
70200248,N,17/04/18,3,Cummins India Ltd.,,N107180521521239,INR,Y,11828.76
70200417,N,18/05/18,3,Cummins India Ltd.,,Being amount received from CUMMINS Through UTR NO SIN05451Q0161615,INR,Y,288336.42
70200021,N,11/05/18,3,Cummins India Ltd.,,Being amount received from CUMMINS Through UTR NO N131180539861759,INR,Y,12191.28
70200249,N,07/06/18,3,Cummins India Ltd.,,NEFT N159180559240364 CUMMINS INDIA LTD,INR,Y,21240
70200046,N,08/06/18,3,Cummins India Ltd.,,Being amount received from cummins through UTR NO N159180560111023 ,INR,Y,56640
70200054,N,20/06/18,3,Cummins India Ltd.,,Being amount received from CUMMINS Through UTR NO N171180566931136,INR,Y,47200
70200836,N,04/09/18,3,Cummins India Ltd.,,"NEFT N247180624244681 CUMMINS INDIA LTD Rs.2,183 received against invoice 20210485 but this invoice is cancelled in SAP and Tally, So new invoice raised again this Invoice is Invoice_ 20210877.",INR,Y,2183
70200928,N,17/07/18,3,Cummins India Ltd.,,NEFT N198180588188731 CUMMINS INDIA LTD_20200214,INR,Y,2554.27
70200056,N,21/06/18,3,Cummins India Ltd.,,Being amount received from CUMMINS Through UTR NO N172180568060982,INR,Y,43226.59
70200017,N,03/05/18,3,Cummins India Ltd.,,Being amount received form CUMMINS Through UTR NO N123180532941741,INR,Y,576038.68
70200855,N,03/08/18,3,Cummins India Ltd.,,NEFT N215180600871113 CUMMINS INDIA LTD,INR,Y,80.38
70200568,N,01/08/18,14,Survival Systems India,,ch no 975282,INR,Y,10905
70201279,N,07/09/18,14,Survival Systems India,,"CH NO 353406 INV NO 20210858,20210860",INR,Y,0.07
70201280,N,14/09/18,14,Survival Systems India,,CH NO 353424,INR,Y,0.23
70200306,N,28/05/18,245,Metal Home Engineering,,RTGS DCBLR52018052800001411 METAL HOME ENGINEER,INR,Y,200000
70200822,N,12/09/18,245,Metal Home Engineering,,NEFT SDC11802828 METAL HOME ENGINEERING LLP,INR,Y,125000
70201618,N,05/11/18,245,Metal Home Engineering,,NEFT SDC12719379 METAL HOME ENGINEERING LLP,INR,Y,119480
70200005,N,05/04/18,773,Piramal Enterprises Ltd.,,"PIRAMAL ENTERPRISES LIMITED Through UTR NO :N095180513207999 INV NO 3000860,3000859,3000847,3000824,3000823,3000822",INR,Y,2420315
70200312,N,12/04/18,773,Piramal Enterprises Ltd.,,N102180518775570,INR,Y,384602
70200014,N,26/04/18,773,Piramal Enterprises Ltd.,,Being amount received from PIRAMLA Through UTR NO :N116180527072478,INR,Y,523261
70200018,N,03/05/18,773,Piramal Enterprises Ltd.,,PIRAMAL ENTERPRISES LIMITED Through UTR  NO N123180533112302,INR,Y,269211
70200038,N,24/05/18,773,Piramal Enterprises Ltd.,,Being amount received from PIRAMAL Through UTR NO :N144180547859217,INR,Y,2950
70200313,N,31/05/18,773,Piramal Enterprises Ltd.,,NEFT N151180552296148 PIRAMAL ENTERPRISES LIMITED,INR,Y,12475.56
70201355,N,11/10/18,773,Piramal Enterprises Ltd.,,NEFT N284180654106701 PIRAMAL ENTERPRISES LIMITED,INR,Y,1533.81
70200401,N,11/04/18,1,GE India Industrial Pvt. Ltd.,,"GE INDIA INDUSTRIAL PRIVATE LIMITED through UTR NO HSBCR22018041104810160, Inv - 200739, 201037,3000451",INR,Y,232779.42
70200264,N,24/04/18,1,GE India Industrial Pvt. Ltd.,,RTGS HSBCR22018042404851170 GE INDIA INDUSTRIAL,INR,Y,571361.16
70200073,N,18/04/18,1,GE India Industrial Pvt. Ltd.,,Being amount received from Ge India Through UTR NO HSBCN18108882358,INR,Y,167173.51
70200265,N,25/04/18,1,GE India Industrial Pvt. Ltd.,,NEFT HSBCN18115333536 GE INDIA INDUSTRIAL PRIVATE,INR,Y,12690.93
70200077,N,03/05/18,1,GE India Industrial Pvt. Ltd.,,Being amount received from GE Through UTR NO HSBCN18123217915,INR,Y,94990
70200078,N,03/05/18,1,GE India Industrial Pvt. Ltd.,,Being amount received from GE Through UTR NO HSBCN18123217917,INR,Y,29202.7
70200266,N,04/05/18,1,GE India Industrial Pvt. Ltd.,,NEFT HSBCN18124339698 GE INDIA INDUSTRIAL PRIVATE,INR,Y,42037.5
70200096,N,28/06/18,1,GE India Industrial Pvt. Ltd.,,being amount received from GE Through UTR NO  HSBCN18179649565,INR,Y,45000
70200420,N,24/05/18,1,GE India Industrial Pvt. Ltd.,,Being amount received form GE Through UTR NO HSBCN18144728581,INR,Y,31789.08
70200267,N,28/05/18,1,GE India Industrial Pvt. Ltd.,,NEFT HSBCN18148948911 GE INDIA INDUSTRIAL PRIVATE,INR,Y,6727.5
70201206,N,19/09/18,1,GE India Industrial Pvt. Ltd.,,NEFT HSBCN18262861116 GE INDIA INDUSTRIAL PRIVATE,INR,Y,55414.56
70201722,N,05/10/18,1,GE India Industrial Pvt. Ltd.,,NEFT HSBCN18278477104 GE INDIA INDUSTRIAL PRIVATE,INR,Y,6407.08
70200090,N,08/06/18,1,GE India Industrial Pvt. Ltd.,,being amount received inv 300312 from GE Through UTR NO,INR,Y,2980.4
70200422,N,28/05/18,1,GE India Industrial Pvt. Ltd.,,being amount received from GE Through UTR NO  HSBCR22018052804959674,INR,Y,1703169.9
