#,Date,Customer,Due Date,Document Status,Branch,Document Total,Canceled,Document Type,Inside Sales Owner,Order Number,Project,Document Total (FC),Document Total (SC),Tax Amount (SC)
20211969,24-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,24-Jan-2019,Open,Maharashtra,85255,No,I,Ghousuddin Shaikh,,30208,0,85255,13005
20211970,24-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,24-Jan-2019,Open,Maharashtra,8507.1,No,I,Aditya Andankar,,30209,0,8507.1,1297.7
20211971,24-Jan-2019,Cummins Technologies India Pvt. Ltd.,24-Jan-2019,Open,Maharashtra,7517.03,No,I,Sarika Tanawade,,28655,0,7517.03,1146.66
20211972,24-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,24-Jan-2019,Open,Maharashtra,26361.71,No,I,Husna Khan,,29071,0,26361.71,4021.28
20211973,24-Jan-2019,Applied Materials India Pvt. Ltd.,24-Jan-2019,Closed,Maharashtra,6901.7,No,I,Supriya Govalkar,,29988,0,6901.7,1052.8
20211974,24-Jan-2019,Survival Systems India,24-Jan-2019,Open,Maharashtra,83469.5,No,I,Ghousuddin Shaikh,,30803,0,83469.5,12732.62
20211975,24-Jan-2019,Eaton India Innovation Center LLP,24-Jan-2019,Open,Maharashtra,2600,No,I,Ghousuddin Shaikh,,30891,0,2600,0
20211976,25-Jan-2019,Cummins Technologies India Pvt. Ltd.,25-Jan-2019,Closed,Maharashtra,19855.47,No,I,Arul Patwardhan,,29765,0,19855.47,3028.8
20211977,25-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,25-Jan-2019,Open,Maharashtra,8235.61,No,I,Sheeba Shaikh,,27060,0,8235.61,1256.28
20211978,25-Jan-2019,Applied Materials India Pvt. Ltd.,25-Jan-2019,Closed,Maharashtra,126979.8,No,I,Supriya Govalkar,,29493,0,126979.8,19369.8
20211979,25-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,25-Jan-2019,Open,Maharashtra,9800,No,I,Husna Khan,,31012,0,9800,1050
20211980,25-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,25-Jan-2019,Open,Maharashtra,105,No,I,Husna Khan,,30970,0,105,5
20211981,25-Jan-2019,Eaton India Innovation Center LLP,25-Jan-2019,Open,Maharashtra,18500,No,I,Ghousuddin Shaikh,,30463,0,18500,0
20211982,25-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,25-Jan-2019,Open,Maharashtra,51923,No,I,Husna Khan,,30910,0,51923,3073
20211983,28-Jan-2019,Indian Oil Corporation Ltd.,28-Jan-2019,Open,Maharashtra,3400463.3,No,I,Mithun Trisule,,21496,0,3400463.3,0
20211984,28-Jan-2019,Pipeline Infrastructure Pvt. Ltd.,27-Feb-2019,Closed,Maharashtra,1439.6,Yes,I,Mitesh Mandaliya,,30973,0,1439.6,219.6
20211985,28-Jan-2019,GE Diesel Locomotive Pvt. Ltd.,28-Jan-2019,Open,Maharashtra,189518.4,No,I,Vishal Gajera,,30499,0,189518.4,0
20211986,28-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,28-Jan-2019,Open,Maharashtra,10500,No,I,Husna Khan,,30929,0,10500,500
20211987,28-Jan-2019,Reliance Industries Ltd.,27-Feb-2019,Closed,Maharashtra,204140,No,I,Mitesh Mandaliya,,29805,0,204140,31140
20211988,28-Jan-2019,HPCL Mittal Energy Ltd.,28-Jan-2019,Closed,Maharashtra,6002.66,No,I,Mithun Trisule,,30080,0,6002.66,915.66
20211989,28-Jan-2019,Jubilant Life Sciences Ltd.,28-Jan-2019,Closed,Maharashtra,3920,No,I,Sanjeev Shukla,,30575,0,3920,420
20211990,29-Jan-2019,Cargill India Pvt. Ltd.,28-Feb-2019,Closed,Maharashtra,167560,No,I,Rahul Sonawane,,27599,0,167560,25560
20211991,29-Jan-2019,Flextronics Technologies India Pvt. Ltd.,29-Jan-2019,Open,Maharashtra,38350,No,I,Kartik Pai,,30139,0,38350,5850
20211992,29-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,29-Jan-2019,Open,Maharashtra,14228.44,No,I,Aditya Andankar,,28874,0,14228.44,2170.44
20211993,29-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,29-Jan-2019,Open,Maharashtra,25646.12,No,I,Aditya Andankar,,29568,0,25646.12,3912.12
20211994,29-Jan-2019,Cargill India Pvt. Ltd.,28-Feb-2019,Closed,Maharashtra,9027,No,I,Rahul Sonawane,,30676,0,9027,1377
20211995,29-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,29-Jan-2019,Closed,Maharashtra,18539.33,Yes,I,Aditya Andankar,,29563,0,18539.33,2828.02
20211996,29-Jan-2019,GE Diesel Locomotive Pvt. Ltd.,29-Jan-2019,Closed,Maharashtra,16638,No,I,Neha Mundhe,,27762,0,16638,2538
20211997,29-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,29-Jan-2019,Open,Maharashtra,33984,No,I,Husna Khan,,30929,0,33984,5184
20211998,29-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,29-Jan-2019,Open,Maharashtra,23600,No,I,Husna Khan,,30970,0,23600,3600
20211999,29-Jan-2019,Applied Materials India Pvt. Ltd.,29-Jan-2019,Closed,Maharashtra,62353.68,No,I,Supriya Govalkar,,31156,0,62353.68,9511.58
20212000,29-Jan-2019,Cargill India Pvt. Ltd.,28-Feb-2019,Closed,Maharashtra,4144.16,No,I,Deepa Gade,,31013,0,4144.16,632.16
20212001,29-Jan-2019,Godrej and Boyce Manufacturing Co. Ltd.,28-Feb-2019,Closed,Maharashtra,2295.1,No,I,Kartik Pai,,28878,0,2295.1,350.1
20212002,29-Jan-2019,Piramal Enterprises Ltd.,29-Jan-2019,Closed,Maharashtra,14820.18,No,I,Mrunal Malkar,,30602,0,14820.18,1980.68
20212003,30-Jan-2019,Piramal Enterprises Ltd.,30-Jan-2019,Closed,Maharashtra,13505.1,No,I,Dipali Ghanvat,,30727,0,13505.1,2060.1
20212004,30-Jan-2019,Piramal Enterprises Ltd.,30-Jan-2019,Closed,Maharashtra,3299.28,No,I,Dipali Ghanvat,,30601,0,3299.28,503.28
20212005,30-Jan-2019,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),30-Jan-2019,Closed,Maharashtra,10792.75,No,I,Neha Mundhe,,31068,0,10792.75,1646.35
20212006,30-Jan-2019,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),30-Jan-2019,Closed,Maharashtra,20160,No,I,Neha Mundhe,,31052,0,20160,2160
20212007,30-Jan-2019,Covestro India Pvt. Ltd.,01-Mar-2019,Open,Maharashtra,10663.71,No,I,Mustafa Kanchwala,,30394,0,10663.71,1626.68
20212008,30-Jan-2019,Cummins Generator Technologies India Pvt. Ltd.,30-Jan-2019,Closed,Maharashtra,15788.4,No,I,Pravin Shinde,,30057,0,15788.4,2408.4
20212009,30-Jan-2019,Henkel Adhesive Technologies India Pvt. Ltd.,30-Jan-2019,Open,Maharashtra,44709.02,No,I,Aditya Andankar,,29563,0,44709.02,6820.02
20212010,30-Jan-2019,Beckman Coulter India Pvt. Ltd.,30-Jan-2019,Closed,Maharashtra,50692.8,No,I,Ayush Agrawal,,30094,0,50692.8,7732.8
20212011,30-Jan-2019,Applied Materials India Pvt. Ltd.,30-Jan-2019,Closed,Maharashtra,23051.48,No,I,Supriya Govalkar,,31030,0,23051.48,3516.33
20212012,30-Jan-2019,Eaton India Innovation Center LLP,30-Jan-2019,Closed,Maharashtra,12028.92,No,I,Ghousuddin Shaikh,,30891,0,12028.92,0
20212013,30-Jan-2019,Survival Systems India,30-Jan-2019,Open,Maharashtra,2593.69,No,I,Ghousuddin Shaikh,,30925,0,2593.69,277.9
20212014,30-Jan-2019,DHL Supply Chain India Pvt. Ltd.,01-Mar-2019,Open,Maharashtra,390401.4,No,I,Mitesh Mandaliya,,28046,0,390401.4,59552.76
20212015,30-Jan-2019,Reliance Industries Ltd.,01-Mar-2019,Closed,Maharashtra,9311.85,No,I,Mitesh Mandaliya,,30566,0,9311.85,1420.45
20212016,31-Jan-2019,Survival Systems India,31-Jan-2019,Open,Maharashtra,141972.69,No,I,Ghousuddin Shaikh,,31076,0,141972.69,21656.86
20212017,31-Jan-2019,Cargill India Pvt. Ltd.,02-Mar-2019,Closed,Maharashtra,40275.76,No,I,Rahul Sonawane,,28027,0,40275.76,6143.76
20212018,01-Feb-2019,HD Wires Pvt. Ltd.,03-Mar-2019,Open,Maharashtra,891.11,No,I,Ghousuddin Shaikh,,31112,0,891.11,135.93
20212019,01-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,01-Feb-2019,Closed,Maharashtra,304164.76,Yes,I,Vishal Gajera,,29356,0,304164.76,46398.01
20212020,01-Feb-2019,Cummins Generator Technologies India Pvt. Ltd.,01-Feb-2019,Closed,Maharashtra,62094.7,No,I,Sarika Tanawade,,29249,0,62094.7,9472.08
20212021,01-Feb-2019,Cargill India Pvt. Ltd.,03-Mar-2019,Closed,Maharashtra,6216.24,No,I,Deepa Gade,,31013,0,6216.24,948.24
20212022,01-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,01-Feb-2019,Open,Maharashtra,12760.64,No,I,Aditya Andankar,,30209,0,12760.64,1946.54
20212023,01-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,01-Feb-2019,Open,Maharashtra,77960,No,I,Aditya Andankar,,29847,0,77960,8460
20212024,01-Feb-2019,Cummins Technologies India Pvt. Ltd.,01-Feb-2019,Closed,Maharashtra,4130,No,I,Pravin Shinde,,30943,0,4130,630
20212025,01-Feb-2019,Ashirvad Pipes Pvt. Ltd.,01-Feb-2019,Open,Maharashtra,16413.8,No,I,David K,,30990,0,16413.8,2503.8
20212026,01-Feb-2019,PNP Maritime Services Pvt. Ltd.,03-Mar-2019,Open,Maharashtra,7297.5,No,I,Saquib Shaikh,,31144,0,7297.5,347.5
20212027,01-Feb-2019,Applied Materials India Pvt. Ltd.,01-Feb-2019,Closed,Maharashtra,163083.53,No,I,Supriya Govalkar,,30679,0,163083.53,24877.15
20212028,01-Feb-2019,Cummins Technologies India Pvt. Ltd.,01-Feb-2019,Closed,Maharashtra,31519.39,No,I,Sarika Tanawade,,30113,0,31519.39,4808.04
20212029,01-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,01-Feb-2019,Open,Maharashtra,80388.72,No,I,Husna Khan,,30620,0,80388.72,12262.7
20212030,01-Feb-2019,Flextronics Technologies India Pvt. Ltd.,01-Feb-2019,Closed,Maharashtra,111600,No,I,Kartik Pai,,30612,0,111600,0
20212031,01-Feb-2019,Flextronics Technologies India Pvt. Ltd.,01-Feb-2019,Closed,Maharashtra,1127481.63,No,I,Kartik Pai,,30009,0,1127481.63,171988.72
20212032,01-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,01-Feb-2019,Open,Maharashtra,820.69,No,I,Vishal Gajera,,29773,0,820.69,125.19
20212033,01-Feb-2019,Jubilant Life Sciences Ltd.,01-Feb-2019,Open,Maharashtra,32000,No,I,Sanjeev Shukla,,30577,0,32000,7000
20212034,01-Feb-2019,Survival Systems India,01-Feb-2019,Open,Maharashtra,157831.16,No,I,Ghousuddin Shaikh,,30770,0,157831.16,7515.8
20212035,01-Feb-2019,Owens Corning India Pvt. Ltd.,03-Mar-2019,Open,Maharashtra,22420,No,I,Sanjeev Shukla,,30922,0,22420,3420
20212036,02-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,02-Feb-2019,Open,Maharashtra,41459.84,No,I,Sheeba Shaikh,,27526,0,41459.84,6324.38
20212037,02-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,02-Feb-2019,Open,Maharashtra,304842.08,No,I,Vishal Gajera,,29356,0,304842.08,46501.33
20212038,02-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,02-Feb-2019,Open,Maharashtra,339169.24,No,I,Husna Khan,,29735,0,339169.24,51737.68
20212039,02-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,02-Feb-2019,Open,Maharashtra,248421.06,No,I,Ghousuddin Shaikh,,30793,0,248421.06,37894.74
20212040,02-Feb-2019,Piramal Enterprises Ltd.,02-Feb-2019,Closed,Maharashtra,503.94,No,I,Mrunal Malkar,,30490,0,503.94,76.88
20212041,02-Feb-2019,Covestro India Pvt. Ltd.,04-Mar-2019,Open,Maharashtra,18816,No,I,Mustafa Kanchwala,,30350,0,18816,2016
20212042,02-Feb-2019,Cummins Technologies India Pvt. Ltd. - Recon India,02-Feb-2019,Closed,Maharashtra,18272.2,No,I,Pravin Shinde,,29535,0,18272.2,0
20212043,04-Feb-2019,Huntsman International India Pvt Ltd,06-Mar-2019,Closed,Maharashtra,93056.11,No,I,Mayur Salunke,,30417,0,93056.11,14195
20212044,04-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,04-Feb-2019,Open,Maharashtra,2161.24,No,I,Sheeba Shaikh,,27420,0,2161.24,329.68
20212045,04-Feb-2019,Cargill India Pvt. Ltd.,06-Mar-2019,Open,Maharashtra,18285.28,No,I,Deepa Gade,,29927,0,18285.28,2789.28
20212046,04-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,04-Feb-2019,Closed,Maharashtra,6300,Yes,I,Husna Khan,,31016,0,6300,300
20212047,04-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,04-Feb-2019,Open,Maharashtra,2520,No,I,Husna Khan,,31016,0,2520,120
20212048,04-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,04-Feb-2019,Open,Maharashtra,36960,No,I,Husna Khan,,31182,0,36960,3960
20212049,04-Feb-2019,Reliance Industries Ltd.,06-Mar-2019,Closed,Maharashtra,1046955,Yes,I,Husna Khan,,29049,0,1046955,159705
20212050,04-Feb-2019,Reliance Industries Ltd.,06-Mar-2019,Closed,Maharashtra,1258647,Yes,I,Husna Khan,,26888,0,1258647,191997
20212051,04-Feb-2019,Covestro India Pvt. Ltd.,06-Mar-2019,Closed,Maharashtra,13197.5,No,I,Saquib Shaikh,,30868,0,13197.5,1732.5
20212052,04-Feb-2019,Reliance Industries Ltd.,06-Mar-2019,Closed,Maharashtra,121953,No,I,Husna Khan,,26888,0,121953,18603
20212053,05-Feb-2019,Reliance Industries Ltd.,07-Mar-2019,Open,Maharashtra,1258647,No,I,Husna Khan,,26888,0,1258647,191997
20212054,05-Feb-2019,Reliance Industries Ltd.,07-Mar-2019,Open,Maharashtra,1046955,No,I,Husna Khan,,29049,0,1046955,159705
20212055,05-Feb-2019,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),05-Feb-2019,Closed,Maharashtra,80240,No,I,Neha Mundhe,,31062,0,80240,12240
20212056,05-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,05-Feb-2019,Open,Maharashtra,6210.52,No,I,Husna Khan,,31054,0,6210.52,947.36
20212057,05-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,05-Feb-2019,Open,Maharashtra,14284.2,No,I,Ghousuddin Shaikh,,30222,0,14284.2,2178.94
20212058,05-Feb-2019,Covestro India Pvt. Ltd.,07-Mar-2019,Closed,Maharashtra,17700,No,I,Mustafa Kanchwala,,31122,0,17700,2700
20212059,05-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,05-Feb-2019,Open,Maharashtra,1652,No,I,Sheeba Shaikh,,25401,0,1652,252
20212060,05-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,05-Feb-2019,Open,Maharashtra,22093.62,No,I,Sheeba Shaikh,,28056,0,22093.62,3370.22
20212061,05-Feb-2019,Cummins Technologies India Pvt. Ltd.,05-Feb-2019,Closed,Maharashtra,61879.2,Yes,I,Pravin Shinde,,27963,0,61879.2,9439.2
20212062,05-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,05-Feb-2019,Open,Maharashtra,68315.8,No,I,Husna Khan,,31201,0,68315.8,10421.06
20212063,05-Feb-2019,Cummins Technologies India Pvt. Ltd.,05-Feb-2019,Closed,Maharashtra,21841.72,No,I,Pravin Shinde,,30377,0,21841.72,2597.32
20212064,05-Feb-2019,Huntsman International India Pvt Ltd,07-Mar-2019,Open,Maharashtra,102375.02,No,I,Mayur Salunke,,30886,0,102375.02,4875.02
20212065,05-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,05-Feb-2019,Open,Maharashtra,53100,No,I,Neha Mundhe,,30841,0,53100,8100
20212066,05-Feb-2019,Jubilant Life Sciences Ltd.,05-Feb-2019,Closed,Maharashtra,54162,No,I,Sanjeev Shukla,,30227,0,54162,8262
20212067,05-Feb-2019,Flextronics Technologies India Pvt. Ltd.,05-Feb-2019,Open,Maharashtra,904.77,No,I,Kartik Pai,,31310,0,904.77,138.02
20212068,06-Feb-2019,Flextronics Technologies India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,56458.5,No,I,Kartik Pai,,31373,0,56458.5,2688.5
20212069,06-Feb-2019,Mahindra Retail Pvt. Ltd.,08-Mar-2019,Closed,Maharashtra,26360.02,No,I,Sheeba Shaikh,,26751,0,26360.02,4021.02
20212070,06-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,41459.84,No,I,Sheeba Shaikh,,27526,0,41459.84,6324.38
20212071,06-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,22129.24,No,I,Aditya Andankar,,30026,0,22129.24,3375.64
20212072,06-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,12221.93,No,I,Sheeba Shaikh,,27357,0,12221.93,1864.36
20212073,06-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,141653.1,No,I,Aditya Andankar,,30156,0,141653.1,21608.1
20212074,06-Feb-2019,Jubilant Life Sciences Ltd.,06-Feb-2019,Closed,Maharashtra,70210,No,I,Ayush Agrawal,,30797,0,70210,10710
20212075,06-Feb-2019,Piramal Enterprises Ltd.,06-Feb-2019,Open,Maharashtra,23869.2,No,I,Mrunal Malkar,,31081,0,23869.2,3214.5
20212076,06-Feb-2019,Hyosung T and D India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,8791,No,I,Sajida Sayyed,,27925,0,8791,1341
20212077,06-Feb-2019,Cummins Generator Technologies India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,5821.83,No,I,Arul Patwardhan,,29817,0,5821.83,888.08
20212078,06-Feb-2019,Jubilant Life Sciences Ltd.,06-Feb-2019,Open,Maharashtra,36580,No,I,Aditya Andankar,,30616,0,36580,5580
20212079,06-Feb-2019,Hyosung T and D India Pvt. Ltd.,06-Feb-2019,Open,Maharashtra,16912,No,I,Sajida Sayyed,,30833,0,16912,1812
20212080,06-Feb-2019,Cargill India Pvt. Ltd.,08-Mar-2019,Closed,Maharashtra,3143.52,No,I,Deepa Gade,,30354,0,3143.52,479.52
20212081,06-Feb-2019,Piramal Enterprises Ltd.,06-Feb-2019,Open,Maharashtra,30896.16,No,I,Dipali Ghanvat,,31039,0,30896.16,4553.16
20212082,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,51824.8,No,I,Sheeba Shaikh,,27526,0,51824.8,7905.48
20212083,07-Feb-2019,Piramal Enterprises Ltd.,07-Feb-2019,Closed,Maharashtra,14614,No,I,Mrunal Malkar,,31390,0,14614,0
20212084,07-Feb-2019,Piramal Enterprises Ltd.,07-Feb-2019,Closed,Maharashtra,10330,No,I,Mrunal Malkar,,31389,0,10330,0
20212085,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,33193.88,No,I,Aditya Andankar,,30026,0,33193.88,5063.48
20212086,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,10684.11,No,I,Aditya Andankar,,29494,0,10684.11,1629.78
20212087,07-Feb-2019,Applied Materials India Pvt. Ltd.,07-Feb-2019,Closed,Maharashtra,10783.82,No,I,Supriya Govalkar,,29246,0,10783.82,1155.42
20212088,07-Feb-2019,Applied Materials India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,8159.57,No,I,Supriya Govalkar,,30631,0,8159.57,1244.68
20212089,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,14656.4,No,I,Husna Khan,,30580,0,14656.4,2235.72
20212090,07-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,37208.94,No,I,Vishal Gajera,,30367,0,37208.94,5675.94
20212091,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,32838.1,No,I,Aditya Andankar,,30498,0,32838.1,5009.2
20212092,07-Feb-2019,HD Wires Pvt. Ltd.,09-Mar-2019,Open,Maharashtra,10720.06,No,I,Ghousuddin Shaikh,,31457,0,10720.06,1635.26
20212093,07-Feb-2019,Applied Materials India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,114312.5,No,I,Supriya Govalkar,,30828,0,114312.5,17437.5
20212094,07-Feb-2019,Daulat Ram Engineering Services Pvt. Ltd.,07-Feb-2019,Closed,Maharashtra,8354.4,No,I,Arul Patwardhan,,31105,0,8354.4,1274.4
20212095,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,37934.88,No,I,Sheeba Shaikh,,27461,0,37934.88,5786.68
20212096,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,8601.5,No,I,Aditya Andankar,,30209,0,8601.5,1312.1
20212097,07-Feb-2019,Henkel Anand India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,72042.1,No,I,Husna Khan,,30288,0,72042.1,10989.47
20212098,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,18164.92,No,I,Husna Khan,,30360,0,18164.92,2770.92
20212099,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,38008.4,No,I,Husna Khan,,30128,0,38008.4,5797.88
20212100,07-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,07-Feb-2019,Open,Maharashtra,9154.34,No,I,Husna Khan,,30319,0,9154.34,1396.42
20212101,08-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,267052.63,No,I,Husna Khan,,30219,0,267052.63,40736.84
20212102,08-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,35313.05,No,I,Aditya Andankar,,29563,0,35313.05,5386.74
20212103,08-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,9177.8,No,I,Sheeba Shaikh,,28044,0,9177.8,1400
20212104,08-Feb-2019,Cargill India Pvt. Ltd.,10-Mar-2019,Closed,Maharashtra,5829.2,No,I,Rahul Sonawane,,30751,0,5829.2,889.2
20212105,08-Feb-2019,Applied Materials India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,1062,No,I,Supriya Govalkar,,31361,0,1062,162
20212106,08-Feb-2019,Applied Materials India Pvt. Ltd.,08-Feb-2019,Closed,Maharashtra,26010.82,No,I,Supriya Govalkar,,30924,0,26010.82,3967.76
20212107,08-Feb-2019,Applied Materials India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,28358.08,No,I,Supriya Govalkar,,30144,0,28358.08,4325.81
20212108,08-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,5428,No,I,Husna Khan,,31183,0,5428,828
20212109,08-Feb-2019,Applied Materials India Pvt. Ltd.,08-Feb-2019,Closed,Maharashtra,25526.92,No,I,Supriya Govalkar,,29553,0,25526.92,3893.94
20212110,08-Feb-2019,Applied Materials India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,24855.33,No,I,Supriya Govalkar,,29060,0,24855.33,3791.49
20212111,08-Feb-2019,Duroshox Pvt. Ltd.,10-Mar-2019,Closed,Maharashtra,20475.36,No,I,Pravin Shinde,,31550,0,20475.36,3123.36
20212112,08-Feb-2019,Eaton India Innovation Center LLP,08-Feb-2019,Open,Maharashtra,1170.54,No,I,Ghousuddin Shaikh,,31443,0,1170.54,0
20212113,08-Feb-2019,Applied Materials India Pvt. Ltd.,08-Feb-2019,Open,Maharashtra,66406.53,No,I,Supriya Govalkar,,31136,0,66406.53,1934.17
20212114,08-Feb-2019,Survival Systems India,08-Feb-2019,Open,Maharashtra,12378.95,No,I,Ghousuddin Shaikh,,30301,0,12378.95,1326.32
20212115,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,1357,No,I,Husna Khan,,31183,0,1357,207
20212116,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,3780,No,I,Husna Khan,,31016,0,3780,180
20212117,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,1062,No,I,Husna Khan,,31182,0,1062,162
20212118,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,5959,No,I,Husna Khan,,30910,0,5959,909
20212119,11-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,36679.07,No,I,Vishal Gajera,,29981,0,36679.07,5595.11
20212120,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,15113.44,No,I,Sheeba Shaikh,,27357,0,15113.44,2305.44
20212121,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,7324.74,No,I,Sheeba Shaikh,,27357,0,7324.74,1117.34
20212122,11-Feb-2019,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),11-Feb-2019,Closed,Maharashtra,414916.32,No,I,Neha Mundhe,,29808,0,414916.32,63292.32
20212123,11-Feb-2019,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),11-Feb-2019,Closed,Maharashtra,58088.28,No,I,Neha Mundhe,,29808,0,58088.28,8860.92
20212124,11-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,3948.28,No,I,Vishal Gajera,,29854,0,3948.28,602.28
20212125,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,24290.3,No,I,Aditya Andankar,,28340,0,24290.3,3705.3
20212126,11-Feb-2019,Henkel Adhesive Technologies India Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,76226.44,No,I,Husna Khan,,28587,0,76226.44,11627.76
20212127,11-Feb-2019,Jubilant Life Sciences Ltd.,11-Feb-2019,Open,Maharashtra,280840,No,I,Ayush Agrawal,,30797,0,280840,42840
20212128,11-Feb-2019,Beckman Coulter India Pvt. Ltd.,11-Feb-2019,Closed,Maharashtra,6941,No,I,Ayush Agrawal,,29583,0,6941,1058.79
20212129,11-Feb-2019,GE Diesel Locomotive Pvt. Ltd.,11-Feb-2019,Open,Maharashtra,18927.2,No,I,Vishal Gajera,,30170,0,18927.2,2887.2
20212130,11-Feb-2019,Ashirvad Pipes Pvt. Ltd.,11-Feb-2019,Closed,Maharashtra,26000.12,No,I,David K,,30850,0,26000.12,3966.12
